id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
pip:ansible,pypi-top,pip,ansible,verification-passed,0,2496,yieldOS instaló ansible con advertencias (ver log),auto,
pip:nbconvert,pypi-top,pip,nbconvert,verification-passed,0,842,yieldOS instaló nbconvert con advertencias (ver log),auto,
pip:papermill,pypi-top,pip,papermill,verification-passed,0,507,,auto,
pip:twisted,pypi-top,pip,twisted,verification-passed,0,5520,yieldOS instaló twisted con advertencias (ver log),auto,
pip:sacred,pypi-top,pip,sacred,verification-passed,0,467,,auto,
pip:pytz,pypi-top,pip,pytz,verification-passed,0,5738,,auto,
pip:streamlit,pypi-top,pip,streamlit,verification-passed,0,917,yieldOS instaló streamlit con advertencias (ver log),auto,
pip:voila,pypi-top,pip,voila,verification-passed,0,1200,yieldOS instaló voila con advertencias (ver log),auto,
pip:tokenizers,pypi-top,pip,tokenizers,verification-passed,0,14546,,auto,
pip:neptune-client,pypi-top,pip,neptune-client,verification-passed,0,700,,auto,
pip:ipywidgets,pypi-top,pip,ipywidgets,verification-passed,0,2137,,auto,
pip:dash,pypi-top,pip,dash,verification-passed,0,1629,yieldOS instaló dash con advertencias (ver log),auto,
pip:fastparquet,pypi-top,pip,fastparquet,verification-passed,0,3656,,auto,
pip:airflow,pypi-top,pip,airflow,verification-passed,0,408,yieldOS instaló airflow con advertencias (ver log),auto,
pip:luigi,pypi-top,pip,luigi,verification-passed,0,422,yieldOS instaló luigi con advertencias (ver log),auto,
pip:mlflow,pypi-top,pip,mlflow,verification-passed,0,1875,yieldOS instaló mlflow con advertencias (ver log),auto,
pip:snowflake-connector-python,pypi-top,pip,snowflake-connector-python,category-d-blocked,2,288,"yieldOS bloqueó snowflake-connector-python: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:alembic,pypi-top,pip,alembic,allowlist-match,0,334,,auto,
pip:asyncpg-pool,pypi-top,pip,asyncpg-pool,allowlist-match,0,351,,auto,
pip:comet-ml,pypi-top,pip,comet-ml,verification-passed,0,1776,,auto,
pip:psycopg-pool,pypi-top,pip,psycopg-pool,verification-passed,0,579,,auto,
pip:databricks-sql-connector,pypi-top,pip,databricks-sql-connector,verification-passed,0,820,,auto,
pip:django-migrations,pypi-top,pip,django-migrations,category-d-blocked,2,424,"yieldOS bloqueó django-migrations: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:marshmallow-dataclass,pypi-top,pip,marshmallow-dataclass,verification-passed,0,422,,auto,
pip:marshmallow-sqlalchemy,pypi-top,pip,marshmallow-sqlalchemy,category-d-blocked,2,502,"yieldOS bloqueó marshmallow-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:factory-boy,pypi-top,pip,factory-boy,verification-passed,0,549,,auto,
pip:model-bakery,pypi-top,pip,model-bakery,verification-passed,0,512,,auto,
pip:freezegun,pypi-top,pip,freezegun,verification-passed,0,426,,auto,
pip:responses,pypi-top,pip,responses,allowlist-match,0,395,,auto,
pip:mixer,pypi-top,pip,mixer,verification-passed,0,614,,auto,
pip:vcrpy,pypi-top,pip,vcrpy,allowlist-match,0,277,,auto,
pip:requests-mock,pypi-top,pip,requests-mock,allowlist-match,0,211,,auto,
pip:pytest-httpx,pypi-top,pip,pytest-httpx,allowlist-match,0,330,,auto,
pip:httpretty,pypi-top,pip,httpretty,allowlist-match,0,333,,auto,
pip:stripe-mock,pypi-top,pip,stripe-mock,allowlist-match,0,275,,auto,
pip:panel,pypi-top,pip,panel,verification-passed,0,3959,,auto,
pip:moto,pypi-top,pip,moto,allowlist-match,0,339,,auto,
pip:pytest-benchmark,pypi-top,pip,pytest-benchmark,category-d-blocked,2,328,"yieldOS bloqueó pytest-benchmark: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-rerunfailures,pypi-top,pip,pytest-rerunfailures,category-d-blocked,2,231,"yieldOS bloqueó pytest-rerunfailures: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-xdist,pypi-top,pip,pytest-xdist,category-d-blocked,2,386,"yieldOS bloqueó pytest-xdist: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:localstack,pypi-top,pip,localstack,verification-passed,0,817,yieldOS instaló localstack con advertencias (ver log),auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,allowlist-match,0,366,,auto,
pip:codecov,pypi-top,pip,codecov,verification-passed,0,567,yieldOS instaló codecov con advertencias (ver log),auto,
pip:dagster,pypi-top,pip,dagster,verification-passed,0,3405,yieldOS instaló dagster con advertencias (ver log),auto,
pip:coveralls,pypi-top,pip,coveralls,verification-passed,0,663,,auto,
pip:ruamel.yaml,pypi-top,pip,ruamel.yaml,verification-passed,0,11597,,auto,
pip:pyre-check,pypi-top,pip,pyre-check,verification-passed,0,625,,auto,
pip:ruff,pypi-top,pip,ruff,category-d-blocked,2,396,"yieldOS bloqueó ruff: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:wandb,pypi-top,pip,wandb,verification-passed,0,5296,,auto,
pip:pylint,pypi-top,pip,pylint,category-d-blocked,2,294,"yieldOS bloqueó pylint: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyflakes,pypi-top,pip,pyflakes,category-d-blocked,2,219,"yieldOS bloqueó pyflakes: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flake8,pypi-top,pip,flake8,category-d-blocked,2,480,"yieldOS bloqueó flake8: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pycodestyle,pypi-top,pip,pycodestyle,verification-passed,0,490,,auto,
pip:polars,pypi-top,pip,polars,verification-passed,0,8317,,auto,
pip:pep8-naming,pypi-top,pip,pep8-naming,verification-passed,0,491,,auto,
pip:pyright,pypi-top,pip,pyright,verification-passed,0,1732,,auto,
pip:mypy,pypi-top,pip,mypy,verification-passed,0,2046,,auto,
pip:yapf,pypi-top,pip,yapf,verification-passed,0,775,,auto,
pip:blue,pypi-top,pip,blue,verification-passed,0,402,,auto,
pip:isort,pypi-top,pip,isort,verification-passed,0,577,,auto,
pip:faker,pypi-top,pip,faker,verification-passed,0,4041,,auto,
pip:autopep8,pypi-top,pip,autopep8,verification-passed,0,791,,auto,
pip:darker,pypi-top,pip,darker,verification-passed,0,515,,auto,
pip:bandit,pypi-top,pip,bandit,verification-passed,0,497,,auto,
pip:safety,pypi-top,pip,safety,verification-passed,0,504,yieldOS instaló safety con advertencias (ver log),auto,
pip:pre-commit-hooks,pypi-top,pip,pre-commit-hooks,verification-passed,0,524,,auto,
pip:gradio,pypi-top,pip,gradio,verification-passed,0,7421,yieldOS instaló gradio con advertencias (ver log),auto,
pip:prefect,pypi-top,pip,prefect,verification-passed,0,6228,yieldOS instaló prefect con advertencias (ver log),auto,
pip:vulture,pypi-top,pip,vulture,verification-passed,0,887,,auto,
pip:build,pypi-top,pip,build,verification-passed,0,529,,auto,
pip:pre-commit,pypi-top,pip,pre-commit,verification-passed,0,883,,auto,
pip:pyarrow,pypi-top,pip,pyarrow,verification-passed,0,9463,yieldOS instaló pyarrow con advertencias (ver log),auto,
pip:twine,pypi-top,pip,twine,verification-passed,0,603,,auto,
pip:wheel,pypi-top,pip,wheel,verification-passed,0,822,yieldOS instaló wheel con advertencias (ver log),auto,
pip:pip-tools,pypi-top,pip,pip-tools,verification-passed,0,551,,auto,
pip:pip-audit,pypi-top,pip,pip-audit,verification-passed,0,626,,auto,
pip:poetry-core,pypi-top,pip,poetry-core,verification-passed,0,679,,auto,
pip:hatchling,pypi-top,pip,hatchling,verification-passed,0,799,,auto,
pip:setuptools-scm,pypi-top,pip,setuptools-scm,verification-passed,0,809,,auto,
pip:pipdeptree,pypi-top,pip,pipdeptree,verification-passed,0,761,,auto,
pip:pyenv,pypi-top,pip,pyenv,verification-passed,0,369,,auto,
pip:duckdb,pypi-top,pip,duckdb,verification-passed,0,10582,yieldOS instaló duckdb con advertencias (ver log),auto,
pip:motor,pypi-top,pip,motor,allowlist-match,0,283,,auto,
pip:asyncpg,pypi-top,pip,asyncpg,allowlist-match,0,365,,auto,
pip:pymongo,pypi-top,pip,pymongo,allowlist-match,0,333,,auto,
pip:trio-asyncio,pypi-top,pip,trio-asyncio,verification-passed,0,459,,auto,
pip:graphene-django,pypi-top,pip,graphene-django,category-d-blocked,2,351,"yieldOS bloqueó graphene-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pipenv,pypi-top,pip,pipenv,verification-passed,0,889,yieldOS instaló pipenv con advertencias (ver log),auto,
pip:pyodm,pypi-top,pip,pyodm,verification-passed,0,430,,auto,
pip:beanie,pypi-top,pip,beanie,verification-passed,0,493,,auto,
pip:graphene,pypi-top,pip,graphene,verification-passed,0,523,,auto,
pip:ariadne,pypi-top,pip,ariadne,verification-passed,0,633,,auto,
pip:kafka-python,pypi-top,pip,kafka-python,verification-passed,0,500,,auto,
pip:websocket-client,pypi-top,pip,websocket-client,verification-passed,0,686,,auto,
pip:black,pypi-top,pip,black,verification-passed,0,4114,yieldOS instaló black con advertencias (ver log),auto,
pip:commitizen,pypi-top,pip,commitizen,verification-passed,0,3350,,auto,
pip:ray,pypi-top,pip,ray,verification-passed,0,9454,yieldOS instaló ray con advertencias (ver log),auto,
pip:pika,pypi-top,pip,pika,verification-passed,0,490,,auto,
pip:virtualenv,pypi-top,pip,virtualenv,verification-passed,0,2326,yieldOS instaló virtualenv con advertencias (ver log),auto,
pip:aio-pika,pypi-top,pip,aio-pika,verification-passed,0,670,,auto,
pip:umongo,pypi-top,pip,umongo,verification-passed,0,457,,auto,
pip:elasticsearch-dsl,pypi-top,pip,elasticsearch-dsl,verification-passed,0,506,,auto,
pip:mongoengine,pypi-top,pip,mongoengine,verification-passed,0,557,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,verification-passed,0,1568,,auto,
pip:redis-py,pypi-top,pip,redis-py,category-d-blocked,2,349,"yieldOS bloqueó redis-py: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:rom,pypi-top,pip,rom,verification-passed,0,398,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,263,,auto,
pip:pygments,pypi-top,pip,pygments,verification-passed,0,463,yieldOS instaló pygments con advertencias (ver log),auto,
pip:ipdb,pypi-top,pip,ipdb,verification-passed,0,411,,auto,
pip:luaparser,pypi-top,pip,luaparser,verification-passed,0,530,,auto,
pip:uvloop,pypi-top,pip,uvloop,verification-passed,0,3141,,auto,
pip:icecream,pypi-top,pip,icecream,verification-passed,0,407,,auto,
pip:pdb++,pypi-top,pip,pdb++,verification-failed,2,815,yieldOS detectó señales sospechosas en pdb++ y bloqueó la instalación,auto,
pip:snoop,pypi-top,pip,snoop,verification-passed,0,490,,auto,
pip:deprecated,pypi-top,pip,deprecated,verification-passed,0,361,,auto,
pip:inotify,pypi-top,pip,inotify,verification-passed,0,710,,auto,
pip:py-cpuinfo,pypi-top,pip,py-cpuinfo,verification-passed,0,611,,auto,
pip:six,pypi-top,pip,six,verification-passed,0,489,,auto,
pip:future,pypi-top,pip,future,verification-passed,0,478,yieldOS instaló future con advertencias (ver log),auto,
pip:orjson,pypi-top,pip,orjson,allowlist-match,0,581,,auto,
pip:ujson,pypi-top,pip,ujson,allowlist-match,0,348,,auto,
pip:rapidjson,pypi-top,pip,rapidjson,allowlist-match,0,326,,auto,
pip:pytype,pypi-top,pip,pytype,verification-passed,0,8013,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,264,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:cerberus,pypi-top,pip,cerberus,verification-passed,0,437,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,verification-passed,0,3475,,auto,
pip:PyJWT,pypi-top,pip,PyJWT,category-d-blocked,2,361,"yieldOS bloqueó PyJWT: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:schema,pypi-top,pip,schema,verification-passed,0,597,,auto,
pip:watchdog,pypi-top,pip,watchdog,verification-passed,0,2391,,auto,
pip:Authlib,pypi-top,pip,Authlib,category-d-blocked,2,300,"yieldOS bloqueó Authlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:qrcode,pypi-top,pip,qrcode,verification-passed,0,489,,auto,
pip:pyqrcode,pypi-top,pip,pyqrcode,verification-passed,0,383,,auto,
pip:pillow-simd,pypi-top,pip,pillow-simd,category-d-blocked,2,335,"yieldOS bloqueó pillow-simd: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:setuptools,pypi-top,pip,setuptools,verification-passed,0,6783,yieldOS instaló setuptools con advertencias (ver log),auto,
pip:segno,pypi-top,pip,segno,verification-passed,0,525,,auto,
pip:moviepy,pypi-top,pip,moviepy,verification-passed,0,875,,auto,
pip:watchfiles,pypi-top,pip,watchfiles,verification-passed,0,3292,,auto,
pip:youtube-transcript-api,pypi-top,pip,youtube-transcript-api,verification-passed,0,588,,auto,
pip:newspaper3k,pypi-top,pip,newspaper3k,verification-passed,0,577,,auto,
pip:speech-recognition,pypi-top,pip,speech-recognition,allowlist-match,0,418,,auto,
pip:readability-lxml,pypi-top,pip,readability-lxml,verification-passed,0,594,,auto,
pip:pyttsx3,pypi-top,pip,pyttsx3,verification-passed,0,499,,auto,
pip:yt-dlp,pypi-top,pip,yt-dlp,verification-passed,0,1225,yieldOS instaló yt-dlp con advertencias (ver log),auto,
pip:trafilatura,pypi-top,pip,trafilatura,verification-passed,0,848,,auto,
pip:semgrep,pypi-top,pip,semgrep,verification-passed,0,8892,,auto,
pip:strawberry-graphql,pypi-top,pip,strawberry-graphql,verification-passed,0,6687,yieldOS instaló strawberry-graphql con advertencias (ver log),auto,
pip:gTTS,pypi-top,pip,gTTS,verification-passed,0,433,,auto,
pip:whisper,pypi-top,pip,whisper,verification-passed,0,422,,auto,
pip:openai-whisper,pypi-top,pip,openai-whisper,verification-passed,0,419,,auto,
pip:vosk,pypi-top,pip,vosk,verification-passed,0,547,,auto,
pip:fasttext,pypi-top,pip,fasttext,verification-passed,0,475,,auto,
pip:nltk,pypi-top,pip,nltk,verification-passed,0,543,yieldOS instaló nltk con advertencias (ver log),auto,
pip:polyglot,pypi-top,pip,polyglot,verification-passed,0,454,,auto,
pip:textblob,pypi-top,pip,textblob,verification-passed,0,482,,auto,
pip:confluent-kafka,pypi-top,pip,confluent-kafka,verification-passed,0,6457,,auto,
pip:pymilvus,pypi-top,pip,pymilvus,verification-passed,0,809,,auto,
pip:pinecone-client,pypi-top,pip,pinecone-client,verification-passed,0,639,,auto,
pip:qdrant-client,pypi-top,pip,qdrant-client,verification-passed,0,742,yieldOS instaló qdrant-client con advertencias (ver log),auto,
pip:lupa,pypi-top,pip,lupa,verification-passed,0,6104,yieldOS instaló lupa con advertencias (ver log),auto,
pip:transformers,pypi-top,pip,transformers,allowlist-match,0,303,,auto,
pip:weaviate-client,pypi-top,pip,weaviate-client,verification-passed,0,1262,,auto,
pip:chromadb,pypi-top,pip,chromadb,verification-passed,0,1222,,auto,
pip:tiktoken,pypi-top,pip,tiktoken,verification-passed,0,1153,,auto,
pip:instructor,pypi-top,pip,instructor,verification-passed,0,775,,auto,
pip:openai-functools,pypi-top,pip,openai-functools,verification-passed,0,768,,auto,
pip:playwright-stealth,pypi-top,pip,playwright-stealth,category-d-blocked,2,288,"yieldOS bloqueó playwright-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-search-results,pypi-top,pip,google-search-results,verification-passed,0,385,,auto,
pip:websockets,pypi-top,pip,websockets,verification-passed,0,8511,yieldOS instaló websockets con advertencias (ver log),auto,
pip:serpapi,pypi-top,pip,serpapi,verification-passed,0,476,,auto,
pip:selenium-stealth,pypi-top,pip,selenium-stealth,category-d-blocked,2,271,"yieldOS bloqueó selenium-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:simplejson,pypi-top,pip,simplejson,verification-passed,0,4922,yieldOS instaló simplejson con advertencias (ver log),auto,
pip:fastrtc,pypi-top,pip,fastrtc,verification-passed,0,492,,auto,
pip:gensim,pypi-top,pip,gensim,verification-passed,0,2597,,auto,
pip:duckduckgo-search,pypi-top,pip,duckduckgo-search,verification-passed,0,1728,,auto,
pip:pynput,pypi-top,pip,pynput,verification-passed,0,474,,auto,
pip:pyperclip,pypi-top,pip,pyperclip,verification-passed,0,541,,auto,
pip:swarm,pypi-top,pip,swarm,verification-passed,0,762,,auto,
pip:guidance,pypi-top,pip,guidance,verification-passed,0,958,,auto,
pip:psutil,pypi-top,pip,psutil,verification-passed,0,7281,yieldOS instaló psutil con advertencias (ver log),auto,
pip:schedule,pypi-top,pip,schedule,verification-passed,0,522,,auto,
pip:python-slugify,pypi-top,pip,python-slugify,verification-passed,0,516,,auto,
pip:unidecode,pypi-top,pip,unidecode,verification-passed,0,452,,auto,
pip:apscheduler,pypi-top,pip,apscheduler,verification-passed,0,619,,auto,
pip:humanize,pypi-top,pip,humanize,verification-passed,0,619,,auto,
pip:autogen,pypi-top,pip,autogen,verification-passed,0,1411,,auto,
pip:opencv-python-headless,pypi-top,pip,opencv-python-headless,verification-passed,0,5374,yieldOS instaló opencv-python-headless con advertencias (ver log),auto,
pip:youtube-dl,pypi-top,pip,youtube-dl,verification-passed,0,5320,yieldOS instaló youtube-dl con advertencias (ver log),auto,
pip:pyautogui,pypi-top,pip,pyautogui,verification-passed,0,1063,,auto,
pip:xmltodict,pypi-top,pip,xmltodict,verification-passed,0,516,,auto,
pip:xmlschema,pypi-top,pip,xmlschema,verification-passed,0,468,,auto,
pip:untangle,pypi-top,pip,untangle,verification-passed,0,534,yieldOS instaló untangle con advertencias (ver log),auto,
pip:pdfplumber,pypi-top,pip,pdfplumber,verification-passed,0,446,,auto,
pip:crewai,pypi-top,pip,crewai,verification-passed,0,2019,,auto,
pip:fpdf,pypi-top,pip,fpdf,verification-passed,0,502,,auto,
pip:pypdf,pypi-top,pip,pypdf,verification-passed,0,548,yieldOS instaló pypdf con advertencias (ver log),auto,
pip:pypdf2,pypi-top,pip,pypdf2,verification-passed,0,568,yieldOS instaló pypdf2 con advertencias (ver log),auto,
pip:pypdf4,pypi-top,pip,pypdf4,verification-passed,0,735,,auto,
pip:lxml,pypi-top,pip,lxml,allowlist-match,0,232,,auto,
pip:modal,pypi-top,pip,modal,verification-passed,0,18990,,auto,
pip:xlwt,pypi-top,pip,xlwt,verification-passed,0,464,,auto,
pip:xlrd,pypi-top,pip,xlrd,verification-passed,0,476,,auto,
pip:tablib,pypi-top,pip,tablib,verification-passed,0,426,yieldOS instaló tablib con advertencias (ver log),auto,
pip:openpyxl,pypi-top,pip,openpyxl,verification-passed,0,537,yieldOS instaló openpyxl con advertencias (ver log),auto,
pip:sentencepiece,pypi-top,pip,sentencepiece,verification-passed,0,3503,yieldOS instaló sentencepiece con advertencias (ver log),auto,
pip:xlsxwriter,pypi-top,pip,xlsxwriter,verification-passed,0,618,,auto,
pip:weasyprint,pypi-top,pip,weasyprint,verification-passed,0,768,yieldOS instaló weasyprint con advertencias (ver log),auto,
pip:etree,pypi-top,pip,etree,verification-failed,2,634,yieldOS detectó señales sospechosas en etree y bloqueó la instalación,auto,
pip:mkdocs,pypi-top,pip,mkdocs,verification-passed,0,511,yieldOS instaló mkdocs con advertencias (ver log),auto,
pip:cachetools,pypi-top,pip,cachetools,verification-passed,0,660,,auto,
pip:requests-cache,pypi-top,pip,requests-cache,verification-passed,0,710,,auto,
pip:pdoc,pypi-top,pip,pdoc,verification-passed,0,531,yieldOS instaló pdoc con advertencias (ver log),auto,
pip:marko,pypi-top,pip,marko,verification-passed,0,409,,auto,
pip:diskcache,pypi-top,pip,diskcache,verification-passed,0,806,yieldOS instaló diskcache con advertencias (ver log),auto,
pip:pdoc3,pypi-top,pip,pdoc3,verification-passed,0,741,,auto,
pip:mistune,pypi-top,pip,mistune,verification-passed,0,570,yieldOS instaló mistune con advertencias (ver log),auto,
pip:smbus2,pypi-top,pip,smbus2,verification-passed,0,335,,auto,
pip:markdown,pypi-top,pip,markdown,verification-passed,0,628,yieldOS instaló markdown con advertencias (ver log),auto,
pip:RPi.GPIO,pypi-top,pip,RPi.GPIO,verification-passed,0,463,,auto,
pip:impacket,pypi-top,pip,impacket,verification-passed,0,432,yieldOS instaló impacket con advertencias (ver log),auto,
pip:scapy,pypi-top,pip,scapy,verification-passed,0,442,yieldOS instaló scapy con advertencias (ver log),auto,
pip:pyshark,pypi-top,pip,pyshark,verification-passed,0,426,,auto,
pip:pyserial,pypi-top,pip,pyserial,verification-passed,0,601,,auto,
mal:npm:event-stream@3.3.6,malicious,npm,event-stream,denylist-match,2,278,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,bitcoin wallet exfiltration via flatmap-stream (Nov 2018)
pip:fabric,pypi-top,pip,fabric,verification-passed,0,517,yieldOS instaló fabric con advertencias (ver log),auto,
mal:npm:flatmap-stream@0.1.1,malicious,npm,flatmap-stream,denylist-match,2,254,yieldOS bloqueó flatmap-stream: supply-chain attack vector for event-stream 2018,denylist-match,supply-chain payload for event-stream
mal:npm:ua-parser-js@0.7.29,malicious,npm,ua-parser-js,denylist-match,2,266,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,"compromised maintainer Oct 2021, cryptominer + credential stealer"
pip:invoke,pypi-top,pip,invoke,verification-passed,0,543,,auto,
pip:translatepy,pypi-top,pip,translatepy,verification-passed,0,399,,auto,
pip:googletrans,pypi-top,pip,googletrans,verification-passed,0,649,,auto,
pip:deep-translator,pypi-top,pip,deep-translator,verification-passed,0,567,yieldOS instaló deep-translator con advertencias (ver log),auto,
mal:npm:ua-parser-js@0.8.0,malicious,npm,ua-parser-js,denylist-match,2,330,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
pip:paramiko,pypi-top,pip,paramiko,verification-passed,0,821,yieldOS instaló paramiko con advertencias (ver log),auto,
mal:npm:ua-parser-js@1.0.0,malicious,npm,ua-parser-js,denylist-match,2,338,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
mal:npm:rc@1.2.9,malicious,npm,rc,denylist-match,2,335,yieldOS bloqueó rc: supply-chain attack,denylist-match,compromised maintainer Nov 2021
pip:phidata,pypi-top,pip,phidata,verification-passed,0,4013,,auto,
mal:npm:coa@2.0.3,malicious,npm,coa,denylist-match,2,280,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
pip:sphinx,pypi-top,pip,sphinx,verification-passed,0,1816,,auto,
mal:npm:coa@2.0.4,malicious,npm,coa,denylist-match,2,264,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.1,malicious,npm,coa,denylist-match,2,260,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.3,malicious,npm,coa,denylist-match,2,258,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:node-ipc@10.1.1,malicious,npm,node-ipc,denylist-match,2,234,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,"protestware Mar 2022, deletes files on RU/BY IPs"
mal:npm:coa@3.0.1,malicious,npm,coa,denylist-match,2,280,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
pip:mkdocs-material,pypi-top,pip,mkdocs-material,verification-passed,0,1918,,auto,
mal:npm:node-ipc@10.1.2,malicious,npm,node-ipc,denylist-match,2,260,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:node-ipc@10.1.3,malicious,npm,node-ipc,denylist-match,2,357,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:rc@2.3.9,malicious,npm,rc,verification-failed,2,665,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:rc@1.3.9,malicious,npm,rc,verification-failed,2,754,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:colors@1.4.2,malicious,npm,colors,denylist-match,2,336,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
mal:npm:colors@1.4.1,malicious,npm,colors,denylist-match,2,361,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
mal:npm:faker@6.6.6,malicious,npm,faker,denylist-match,2,341,yieldOS bloqueó faker: self-sabotage attack 2022; package was destroyed by maintainer,denylist-match,self-sabotage Jan 2022
mal:npm:coa@3.1.3,malicious,npm,coa,denylist-match,2,527,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:crossenv@6.1.1,malicious,npm,crossenv,denylist-match,2,352,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,"typosquatting cross-env, exfiltrates env vars"
mal:npm:babelcli@1.0.0,malicious,npm,babelcli,category-d-blocked,2,258,"yieldOS bloqueó babelcli: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting babel-cli
mal:npm:cross-env.js@1.0.0,malicious,npm,cross-env.js,verification-failed,2,665,yieldOS detectó señales sospechosas en cross-env.js y bloqueó la instalación,denylist-match,typosquatting cross-env
mal:npm:gxxcopy@0.0.1,malicious,npm,gxxcopy,verification-failed,2,627,yieldOS detectó señales sospechosas en gxxcopy y bloqueó la instalación,denylist-match,typosquatting
mal:npm:ffmepg@0.0.1,malicious,npm,ffmepg,verification-failed,2,643,yieldOS detectó señales sospechosas en ffmepg y bloqueó la instalación,denylist-match,typosquatting ffmpeg
mal:npm:lodahs@0.0.1,malicious,npm,lodahs,verification-failed,2,552,yieldOS detectó señales sospechosas en lodahs y bloqueó la instalación,denylist-match,typosquatting lodash
pip:spacy,pypi-top,pip,spacy,verification-passed,0,7377,,auto,
mal:npm:fabric-js@1.7.18,malicious,npm,fabric-js,verification-failed,2,734,yieldOS detectó señales sospechosas en fabric-js y bloqueó la instalación,denylist-match,typosquatting fabric
mal:npm:express-cookies@0.0.1,malicious,npm,express-cookies,category-d-blocked,2,361,"yieldOS bloqueó express-cookies: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting
mal:npm:ws-cli@1.0.0,malicious,npm,ws-cli,verification-failed,2,647,yieldOS detectó señales sospechosas en ws-cli y bloqueó la instalación,denylist-match,fake CLI
mal:npm:http-proxy-agent@999.999.999,malicious,npm,http-proxy-agent,verification-failed,2,802,yieldOS detectó señales sospechosas en http-proxy-agent y bloqueó la instalación,denylist-match,synthetic invalid version
mal:npm:discord-token-stealer@1.0.0,malicious,npm,discord-token-stealer,verification-failed,2,662,yieldOS detectó señales sospechosas en discord-token-stealer y bloqueó la instalación,denylist-match,explicit malware
mal:npm:expressss@1.0.0,malicious,npm,expressss,category-d-blocked,2,286,"yieldOS bloqueó expressss: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting express
mal:npm:loadyaml@1.0.0,malicious,npm,loadyaml,verification-failed,2,759,yieldOS detectó señales sospechosas en loadyaml y bloqueó la instalación,denylist-match,typosquatting load-yaml
mal:npm:discord.dll@1.0.0,malicious,npm,discord.dll,verification-failed,2,723,yieldOS detectó señales sospechosas en discord.dll y bloqueó la instalación,denylist-match,discord token stealer
mal:npm:node-fetch-cookie@0.0.1,malicious,npm,node-fetch-cookie,verification-failed,2,653,yieldOS detectó señales sospechosas en node-fetch-cookie y bloqueó la instalación,denylist-match,typosquatting
