id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
pip:botocore,pypi-top,pip,botocore,passthrough-or-allow,0,289,,auto,
pip:pytz,pypi-top,pip,pytz,passthrough-or-allow,0,813,,auto,
pip:python-json-logger,pypi-top,pip,python-json-logger,passthrough-or-allow,0,336,,auto,
pip:alive-progress,pypi-top,pip,alive-progress,passthrough-or-allow,0,708,,auto,
pip:boto,pypi-top,pip,boto,passthrough-or-allow,0,473,,auto,
pip:google-cloud-storage,pypi-top,pip,google-cloud-storage,passthrough-or-allow,0,353,,auto,
pip:s3fs,pypi-top,pip,s3fs,passthrough-or-allow,0,565,,auto,
pip:boto3,pypi-top,pip,boto3,passthrough-or-allow,0,596,,auto,
pip:google-auth-oauthlib,pypi-top,pip,google-auth-oauthlib,category-d-blocked,2,287,"yieldOS bloqueó google-auth-oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-cloud-bigquery,pypi-top,pip,google-cloud-bigquery,passthrough-or-allow,0,376,,auto,
pip:google-auth,pypi-top,pip,google-auth,passthrough-or-allow,0,329,,auto,
pip:azure-storage-blob,pypi-top,pip,azure-storage-blob,passthrough-or-allow,0,263,,auto,
pip:azure-identity,pypi-top,pip,azure-identity,passthrough-or-allow,0,227,,auto,
pip:stripe,pypi-top,pip,stripe,passthrough-or-allow,0,497,,auto,
pip:twilio,pypi-top,pip,twilio,passthrough-or-allow,0,592,,auto,
pip:docker,pypi-top,pip,docker,passthrough-or-allow,0,917,,auto,
pip:kubernetes,pypi-top,pip,kubernetes,passthrough-or-allow,0,943,,auto,
pip:google-cloud-pubsub,pypi-top,pip,google-cloud-pubsub,passthrough-or-allow,0,1294,,auto,
npm:swiper,npm-top,npm,swiper,passthrough-or-allow,0,16193,yieldOS instaló swiper con advertencias (ver log),auto,
pip:pexpect,pypi-top,pip,pexpect,passthrough-or-allow,0,456,,auto,
pip:google-cloud-firestore,pypi-top,pip,google-cloud-firestore,passthrough-or-allow,0,1363,,auto,
pip:fabric,pypi-top,pip,fabric,passthrough-or-allow,0,887,yieldOS instaló fabric con advertencias (ver log),auto,
pip:paramiko,pypi-top,pip,paramiko,passthrough-or-allow,0,616,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:catboost,pypi-top,pip,catboost,passthrough-or-allow,0,10526,,auto,
pip:ansible,pypi-top,pip,ansible,passthrough-or-allow,0,1158,yieldOS instaló ansible con advertencias (ver log),auto,
pip:azure-cosmos,pypi-top,pip,azure-cosmos,passthrough-or-allow,0,1273,,auto,
pip:jupyter,pypi-top,pip,jupyter,category-d-blocked,2,390,"yieldOS bloqueó jupyter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:notebook,pypi-top,pip,notebook,category-d-blocked,2,424,"yieldOS bloqueó notebook: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:vaex,pypi-top,pip,vaex,passthrough-or-allow,0,705,,auto,
pip:ipython,pypi-top,pip,ipython,category-d-blocked,2,264,"yieldOS bloqueó ipython: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyspark,pypi-top,pip,pyspark,passthrough-or-allow,0,867,yieldOS instaló pyspark con advertencias (ver log),auto,
pip:ansible-core,pypi-top,pip,ansible-core,passthrough-or-allow,0,1903,yieldOS instaló ansible-core con advertencias (ver log),auto,
pip:ipykernel,pypi-top,pip,ipykernel,passthrough-or-allow,0,444,,auto,
pip:nbconvert,pypi-top,pip,nbconvert,passthrough-or-allow,0,999,yieldOS instaló nbconvert con advertencias (ver log),auto,
pip:papermill,pypi-top,pip,papermill,passthrough-or-allow,0,979,,auto,
pip:streamlit,pypi-top,pip,streamlit,passthrough-or-allow,0,729,yieldOS instaló streamlit con advertencias (ver log),auto,
pip:opencv-contrib-python,pypi-top,pip,opencv-contrib-python,passthrough-or-allow,0,5531,yieldOS instaló opencv-contrib-python con advertencias (ver log),auto,
pip:voila,pypi-top,pip,voila,passthrough-or-allow,0,986,yieldOS instaló voila con advertencias (ver log),auto,
pip:modin,pypi-top,pip,modin,passthrough-or-allow,0,2081,,auto,
pip:ipywidgets,pypi-top,pip,ipywidgets,passthrough-or-allow,0,1325,,auto,
pip:pendulum,pypi-top,pip,pendulum,passthrough-or-allow,0,4269,,auto,
pip:dask,pypi-top,pip,dask,passthrough-or-allow,0,2193,yieldOS instaló dask con advertencias (ver log),auto,
pip:sacred,pypi-top,pip,sacred,passthrough-or-allow,0,891,,auto,
pip:dash,pypi-top,pip,dash,passthrough-or-allow,0,1302,yieldOS instaló dash con advertencias (ver log),auto,
pip:neptune-client,pypi-top,pip,neptune-client,passthrough-or-allow,0,2051,,auto,
pip:mlflow,pypi-top,pip,mlflow,passthrough-or-allow,0,2231,yieldOS instaló mlflow con advertencias (ver log),auto,
pip:duckdb,pypi-top,pip,duckdb,passthrough-or-allow,0,4334,yieldOS instaló duckdb con advertencias (ver log),auto,
pip:airflow,pypi-top,pip,airflow,passthrough-or-allow,0,354,yieldOS instaló airflow con advertencias (ver log),auto,
pip:fastparquet,pypi-top,pip,fastparquet,passthrough-or-allow,0,4579,,auto,
pip:luigi,pypi-top,pip,luigi,passthrough-or-allow,0,456,yieldOS instaló luigi con advertencias (ver log),auto,
pip:snowflake-connector-python,pypi-top,pip,snowflake-connector-python,category-d-blocked,2,308,"yieldOS bloqueó snowflake-connector-python: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:comet-ml,pypi-top,pip,comet-ml,passthrough-or-allow,0,2787,,auto,
pip:psycopg-pool,pypi-top,pip,psycopg-pool,passthrough-or-allow,0,334,,auto,
pip:asyncpg-pool,pypi-top,pip,asyncpg-pool,passthrough-or-allow,0,254,,auto,
pip:alembic,pypi-top,pip,alembic,passthrough-or-allow,0,360,,auto,
pip:databricks-sql-connector,pypi-top,pip,databricks-sql-connector,passthrough-or-allow,0,578,,auto,
pip:django-migrations,pypi-top,pip,django-migrations,category-d-blocked,2,306,"yieldOS bloqueó django-migrations: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:marshmallow-sqlalchemy,pypi-top,pip,marshmallow-sqlalchemy,category-d-blocked,2,284,"yieldOS bloqueó marshmallow-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:jupyterlab,pypi-top,pip,jupyterlab,passthrough-or-allow,0,5491,yieldOS instaló jupyterlab con advertencias (ver log),auto,
pip:factory-boy,pypi-top,pip,factory-boy,passthrough-or-allow,0,492,,auto,
pip:model-bakery,pypi-top,pip,model-bakery,passthrough-or-allow,0,484,,auto,
pip:marshmallow-dataclass,pypi-top,pip,marshmallow-dataclass,passthrough-or-allow,0,613,,auto,
pip:responses,pypi-top,pip,responses,passthrough-or-allow,0,239,,auto,
pip:pytest-httpx,pypi-top,pip,pytest-httpx,passthrough-or-allow,0,402,,auto,
pip:freezegun,pypi-top,pip,freezegun,passthrough-or-allow,0,510,,auto,
pip:pyarrow,pypi-top,pip,pyarrow,passthrough-or-allow,0,6249,yieldOS instaló pyarrow con advertencias (ver log),auto,
pip:faker,pypi-top,pip,faker,passthrough-or-allow,0,1060,,auto,
pip:panel,pypi-top,pip,panel,passthrough-or-allow,0,4563,,auto,
pip:vcrpy,pypi-top,pip,vcrpy,passthrough-or-allow,0,366,,auto,
pip:mixer,pypi-top,pip,mixer,passthrough-or-allow,0,712,,auto,
pip:requests-mock,pypi-top,pip,requests-mock,passthrough-or-allow,0,309,,auto,
pip:httpretty,pypi-top,pip,httpretty,passthrough-or-allow,0,310,,auto,
pip:moto,pypi-top,pip,moto,passthrough-or-allow,0,433,,auto,
pip:stripe-mock,pypi-top,pip,stripe-mock,passthrough-or-allow,0,371,,auto,
pip:pytest-benchmark,pypi-top,pip,pytest-benchmark,category-d-blocked,2,379,"yieldOS bloqueó pytest-benchmark: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-xdist,pypi-top,pip,pytest-xdist,category-d-blocked,2,377,"yieldOS bloqueó pytest-xdist: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-rerunfailures,pypi-top,pip,pytest-rerunfailures,category-d-blocked,2,331,"yieldOS bloqueó pytest-rerunfailures: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,passthrough-or-allow,0,319,,auto,
pip:codecov,pypi-top,pip,codecov,passthrough-or-allow,0,380,yieldOS instaló codecov con advertencias (ver log),auto,
pip:coveralls,pypi-top,pip,coveralls,passthrough-or-allow,0,478,,auto,
pip:ruamel.yaml,pypi-top,pip,ruamel.yaml,passthrough-or-allow,0,11001,,auto,
pip:pyright,pypi-top,pip,pyright,passthrough-or-allow,0,488,,auto,
pip:localstack,pypi-top,pip,localstack,passthrough-or-allow,0,994,yieldOS instaló localstack con advertencias (ver log),auto,
pip:prefect,pypi-top,pip,prefect,passthrough-or-allow,0,4294,yieldOS instaló prefect con advertencias (ver log),auto,
pip:wandb,pypi-top,pip,wandb,passthrough-or-allow,0,5402,,auto,
pip:ruff,pypi-top,pip,ruff,category-d-blocked,2,294,"yieldOS bloqueó ruff: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:dagster,pypi-top,pip,dagster,passthrough-or-allow,0,3179,yieldOS instaló dagster con advertencias (ver log),auto,
pip:pylint,pypi-top,pip,pylint,category-d-blocked,2,225,"yieldOS bloqueó pylint: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flake8,pypi-top,pip,flake8,category-d-blocked,2,299,"yieldOS bloqueó flake8: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyflakes,pypi-top,pip,pyflakes,category-d-blocked,2,413,"yieldOS bloqueó pyflakes: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pep8-naming,pypi-top,pip,pep8-naming,passthrough-or-allow,0,436,,auto,
pip:pycodestyle,pypi-top,pip,pycodestyle,passthrough-or-allow,0,513,,auto,
pip:pyre-check,pypi-top,pip,pyre-check,passthrough-or-allow,0,944,,auto,
pip:blue,pypi-top,pip,blue,passthrough-or-allow,0,350,,auto,
pip:bandit,pypi-top,pip,bandit,passthrough-or-allow,0,480,,auto,
pip:autopep8,pypi-top,pip,autopep8,passthrough-or-allow,0,788,,auto,
pip:yapf,pypi-top,pip,yapf,passthrough-or-allow,0,810,,auto,
pip:darker,pypi-top,pip,darker,passthrough-or-allow,0,530,,auto,
pip:gradio,pypi-top,pip,gradio,passthrough-or-allow,0,7129,yieldOS instaló gradio con advertencias (ver log),auto,
pip:pre-commit-hooks,pypi-top,pip,pre-commit-hooks,passthrough-or-allow,0,548,,auto,
pip:isort,pypi-top,pip,isort,passthrough-or-allow,0,1464,,auto,
pip:safety,pypi-top,pip,safety,passthrough-or-allow,0,1168,yieldOS instaló safety con advertencias (ver log),auto,
pip:vulture,pypi-top,pip,vulture,passthrough-or-allow,0,844,,auto,
pip:pre-commit,pypi-top,pip,pre-commit,passthrough-or-allow,0,1064,,auto,
pip:build,pypi-top,pip,build,passthrough-or-allow,0,518,,auto,
pip:commitizen,pypi-top,pip,commitizen,passthrough-or-allow,0,1476,,auto,
pip:wheel,pypi-top,pip,wheel,passthrough-or-allow,0,790,yieldOS instaló wheel con advertencias (ver log),auto,
pip:polars,pypi-top,pip,polars,passthrough-or-allow,0,9940,,auto,
pip:twine,pypi-top,pip,twine,passthrough-or-allow,0,1057,,auto,
pip:poetry-core,pypi-top,pip,poetry-core,passthrough-or-allow,0,538,,auto,
pip:setuptools-scm,pypi-top,pip,setuptools-scm,passthrough-or-allow,0,1185,,auto,
pip:pyenv,pypi-top,pip,pyenv,passthrough-or-allow,0,472,,auto,
pip:pipdeptree,pypi-top,pip,pipdeptree,passthrough-or-allow,0,595,,auto,
pip:pip-audit,pypi-top,pip,pip-audit,passthrough-or-allow,0,636,,auto,
pip:hatchling,pypi-top,pip,hatchling,passthrough-or-allow,0,1138,,auto,
pip:black,pypi-top,pip,black,passthrough-or-allow,0,3096,yieldOS instaló black con advertencias (ver log),auto,
pip:asyncpg,pypi-top,pip,asyncpg,passthrough-or-allow,0,259,,auto,
pip:pip-tools,pypi-top,pip,pip-tools,passthrough-or-allow,0,911,,auto,
pip:pymongo,pypi-top,pip,pymongo,passthrough-or-allow,0,230,,auto,
pip:trio-asyncio,pypi-top,pip,trio-asyncio,passthrough-or-allow,0,442,,auto,
pip:motor,pypi-top,pip,motor,passthrough-or-allow,0,321,,auto,
pip:pyodm,pypi-top,pip,pyodm,passthrough-or-allow,0,337,,auto,
pip:graphene-django,pypi-top,pip,graphene-django,category-d-blocked,2,385,"yieldOS bloqueó graphene-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:graphene,pypi-top,pip,graphene,passthrough-or-allow,0,717,,auto,
pip:ariadne,pypi-top,pip,ariadne,passthrough-or-allow,0,411,,auto,
pip:uvloop,pypi-top,pip,uvloop,passthrough-or-allow,0,1120,,auto,
pip:beanie,pypi-top,pip,beanie,passthrough-or-allow,0,850,,auto,
pip:ray,pypi-top,pip,ray,passthrough-or-allow,0,9598,yieldOS instaló ray con advertencias (ver log),auto,
pip:websocket-client,pypi-top,pip,websocket-client,passthrough-or-allow,0,457,,auto,
pip:pika,pypi-top,pip,pika,passthrough-or-allow,0,533,,auto,
pip:kafka-python,pypi-top,pip,kafka-python,passthrough-or-allow,0,991,,auto,
pip:aio-pika,pypi-top,pip,aio-pika,passthrough-or-allow,0,876,,auto,
pip:virtualenv,pypi-top,pip,virtualenv,passthrough-or-allow,0,2700,yieldOS instaló virtualenv con advertencias (ver log),auto,
pip:pytype,pypi-top,pip,pytype,passthrough-or-allow,0,5662,,auto,
pip:umongo,pypi-top,pip,umongo,passthrough-or-allow,0,440,,auto,
pip:redis-py,pypi-top,pip,redis-py,category-d-blocked,2,317,"yieldOS bloqueó redis-py: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:mongoengine,pypi-top,pip,mongoengine,passthrough-or-allow,0,568,,auto,
pip:elasticsearch-dsl,pypi-top,pip,elasticsearch-dsl,passthrough-or-allow,0,440,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,passthrough-or-allow,0,1712,,auto,
pip:mypy,pypi-top,pip,mypy,passthrough-or-allow,0,6555,,auto,
pip:rich,pypi-top,pip,rich,passthrough-or-allow,0,352,,auto,
pip:pygments,pypi-top,pip,pygments,passthrough-or-allow,0,489,yieldOS instaló pygments con advertencias (ver log),auto,
pip:rom,pypi-top,pip,rom,passthrough-or-allow,0,530,,auto,
pip:luaparser,pypi-top,pip,luaparser,passthrough-or-allow,0,693,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,passthrough-or-allow,0,1560,,auto,
pip:snoop,pypi-top,pip,snoop,passthrough-or-allow,0,319,,auto,
pip:icecream,pypi-top,pip,icecream,passthrough-or-allow,0,473,,auto,
pip:tokenizers,pypi-top,pip,tokenizers,passthrough-or-allow,0,23995,,auto,
pip:ipdb,pypi-top,pip,ipdb,passthrough-or-allow,0,774,,auto,
pip:pdb++,pypi-top,pip,pdb++,verification-failed,2,556,yieldOS detectó señales sospechosas en pdb++ y bloqueó la instalación,auto,
pip:pipenv,pypi-top,pip,pipenv,passthrough-or-allow,0,3822,yieldOS instaló pipenv con advertencias (ver log),auto,
pip:inotify,pypi-top,pip,inotify,passthrough-or-allow,0,641,,auto,
pip:six,pypi-top,pip,six,passthrough-or-allow,0,443,,auto,
pip:deprecated,pypi-top,pip,deprecated,passthrough-or-allow,0,519,,auto,
pip:py-cpuinfo,pypi-top,pip,py-cpuinfo,passthrough-or-allow,0,570,,auto,
pip:future,pypi-top,pip,future,passthrough-or-allow,0,485,yieldOS instaló future con advertencias (ver log),auto,
pip:semgrep,pypi-top,pip,semgrep,passthrough-or-allow,0,6579,,auto,
pip:watchdog,pypi-top,pip,watchdog,passthrough-or-allow,0,969,,auto,
pip:ujson,pypi-top,pip,ujson,passthrough-or-allow,0,267,,auto,
pip:orjson,pypi-top,pip,orjson,passthrough-or-allow,0,310,,auto,
pip:rapidjson,pypi-top,pip,rapidjson,passthrough-or-allow,0,338,,auto,
pip:cerberus,pypi-top,pip,cerberus,passthrough-or-allow,0,450,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,490,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:schema,pypi-top,pip,schema,passthrough-or-allow,0,428,,auto,
pip:PyJWT,pypi-top,pip,PyJWT,category-d-blocked,2,383,"yieldOS bloqueó PyJWT: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:setuptools,pypi-top,pip,setuptools,passthrough-or-allow,0,6063,yieldOS instaló setuptools con advertencias (ver log),auto,
pip:Authlib,pypi-top,pip,Authlib,category-d-blocked,2,428,"yieldOS bloqueó Authlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:qrcode,pypi-top,pip,qrcode,passthrough-or-allow,0,493,,auto,
pip:pyqrcode,pypi-top,pip,pyqrcode,passthrough-or-allow,0,461,,auto,
pip:segno,pypi-top,pip,segno,passthrough-or-allow,0,471,,auto,
pip:pillow-simd,pypi-top,pip,pillow-simd,category-d-blocked,2,655,"yieldOS bloqueó pillow-simd: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:moviepy,pypi-top,pip,moviepy,passthrough-or-allow,0,782,,auto,
pip:newspaper3k,pypi-top,pip,newspaper3k,passthrough-or-allow,0,540,,auto,
pip:youtube-transcript-api,pypi-top,pip,youtube-transcript-api,passthrough-or-allow,0,709,,auto,
pip:readability-lxml,pypi-top,pip,readability-lxml,passthrough-or-allow,0,397,,auto,
pip:speech-recognition,pypi-top,pip,speech-recognition,passthrough-or-allow,0,239,,auto,
pip:simplejson,pypi-top,pip,simplejson,passthrough-or-allow,0,1830,yieldOS instaló simplejson con advertencias (ver log),auto,
pip:pyttsx3,pypi-top,pip,pyttsx3,passthrough-or-allow,0,408,,auto,
pip:trafilatura,pypi-top,pip,trafilatura,passthrough-or-allow,0,937,,auto,
pip:gTTS,pypi-top,pip,gTTS,passthrough-or-allow,0,478,,auto,
pip:whisper,pypi-top,pip,whisper,passthrough-or-allow,0,512,,auto,
pip:vosk,pypi-top,pip,vosk,passthrough-or-allow,0,755,,auto,
pip:openai-whisper,pypi-top,pip,openai-whisper,passthrough-or-allow,0,748,,auto,
pip:nltk,pypi-top,pip,nltk,passthrough-or-allow,0,633,yieldOS instaló nltk con advertencias (ver log),auto,
pip:fasttext,pypi-top,pip,fasttext,passthrough-or-allow,0,412,,auto,
pip:opencv-python-headless,pypi-top,pip,opencv-python-headless,passthrough-or-allow,0,2589,yieldOS instaló opencv-python-headless con advertencias (ver log),auto,
pip:polyglot,pypi-top,pip,polyglot,passthrough-or-allow,0,534,,auto,
pip:textblob,pypi-top,pip,textblob,passthrough-or-allow,0,703,,auto,
pip:spacy,pypi-top,pip,spacy,passthrough-or-allow,0,1750,,auto,
pip:pymilvus,pypi-top,pip,pymilvus,passthrough-or-allow,0,1008,,auto,
pip:websockets,pypi-top,pip,websockets,passthrough-or-allow,0,7408,yieldOS instaló websockets con advertencias (ver log),auto,
pip:weaviate-client,pypi-top,pip,weaviate-client,passthrough-or-allow,0,1150,,auto,
pip:pinecone-client,pypi-top,pip,pinecone-client,passthrough-or-allow,0,819,,auto,
pip:chromadb,pypi-top,pip,chromadb,passthrough-or-allow,0,758,,auto,
pip:transformers,pypi-top,pip,transformers,passthrough-or-allow,0,378,,auto,
pip:modal,pypi-top,pip,modal,passthrough-or-allow,0,16378,,auto,
pip:watchfiles,pypi-top,pip,watchfiles,passthrough-or-allow,0,5576,,auto,
pip:tiktoken,pypi-top,pip,tiktoken,passthrough-or-allow,0,869,,auto,
pip:playwright-stealth,pypi-top,pip,playwright-stealth,category-d-blocked,2,336,"yieldOS bloqueó playwright-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-search-results,pypi-top,pip,google-search-results,passthrough-or-allow,0,515,,auto,
pip:serpapi,pypi-top,pip,serpapi,passthrough-or-allow,0,450,,auto,
pip:openai-functools,pypi-top,pip,openai-functools,passthrough-or-allow,0,590,,auto,
pip:qdrant-client,pypi-top,pip,qdrant-client,passthrough-or-allow,0,1870,yieldOS instaló qdrant-client con advertencias (ver log),auto,
pip:instructor,pypi-top,pip,instructor,passthrough-or-allow,0,854,,auto,
pip:gensim,pypi-top,pip,gensim,passthrough-or-allow,0,2997,,auto,
pip:selenium-stealth,pypi-top,pip,selenium-stealth,category-d-blocked,2,275,"yieldOS bloqueó selenium-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:lupa,pypi-top,pip,lupa,passthrough-or-allow,0,7241,yieldOS instaló lupa con advertencias (ver log),auto,
pip:fastrtc,pypi-top,pip,fastrtc,passthrough-or-allow,0,575,,auto,
pip:swarm,pypi-top,pip,swarm,passthrough-or-allow,0,385,,auto,
pip:autogen,pypi-top,pip,autogen,passthrough-or-allow,0,579,,auto,
pip:duckduckgo-search,pypi-top,pip,duckduckgo-search,passthrough-or-allow,0,1231,,auto,
pip:confluent-kafka,pypi-top,pip,confluent-kafka,passthrough-or-allow,0,9133,,auto,
pip:schedule,pypi-top,pip,schedule,passthrough-or-allow,0,435,,auto,
pip:pyautogui,pypi-top,pip,pyautogui,passthrough-or-allow,0,455,,auto,
pip:pyperclip,pypi-top,pip,pyperclip,passthrough-or-allow,0,592,,auto,
pip:apscheduler,pypi-top,pip,apscheduler,passthrough-or-allow,0,441,,auto,
pip:pynput,pypi-top,pip,pynput,passthrough-or-allow,0,559,,auto,
pip:humanize,pypi-top,pip,humanize,passthrough-or-allow,0,413,,auto,
pip:youtube-dl,pypi-top,pip,youtube-dl,passthrough-or-allow,0,5894,yieldOS instaló youtube-dl con advertencias (ver log),auto,
pip:sentencepiece,pypi-top,pip,sentencepiece,passthrough-or-allow,0,2284,yieldOS instaló sentencepiece con advertencias (ver log),auto,
pip:xmltodict,pypi-top,pip,xmltodict,passthrough-or-allow,0,490,,auto,
pip:untangle,pypi-top,pip,untangle,passthrough-or-allow,0,500,yieldOS instaló untangle con advertencias (ver log),auto,
pip:unidecode,pypi-top,pip,unidecode,passthrough-or-allow,0,573,,auto,
pip:xmlschema,pypi-top,pip,xmlschema,passthrough-or-allow,0,586,,auto,
pip:guidance,pypi-top,pip,guidance,passthrough-or-allow,0,1685,,auto,
pip:python-slugify,pypi-top,pip,python-slugify,passthrough-or-allow,0,657,,auto,
pip:strawberry-graphql,pypi-top,pip,strawberry-graphql,passthrough-or-allow,0,10752,yieldOS instaló strawberry-graphql con advertencias (ver log),auto,
pip:pypdf,pypi-top,pip,pypdf,passthrough-or-allow,0,547,yieldOS instaló pypdf con advertencias (ver log),auto,
pip:fpdf,pypi-top,pip,fpdf,passthrough-or-allow,0,296,,auto,
pip:pdfplumber,pypi-top,pip,pdfplumber,passthrough-or-allow,0,772,,auto,
pip:pypdf4,pypi-top,pip,pypdf4,passthrough-or-allow,0,571,,auto,
pip:pypdf2,pypi-top,pip,pypdf2,passthrough-or-allow,0,789,yieldOS instaló pypdf2 con advertencias (ver log),auto,
pip:lxml,pypi-top,pip,lxml,passthrough-or-allow,0,263,,auto,
pip:tablib,pypi-top,pip,tablib,passthrough-or-allow,0,516,yieldOS instaló tablib con advertencias (ver log),auto,
pip:weasyprint,pypi-top,pip,weasyprint,passthrough-or-allow,0,726,yieldOS instaló weasyprint con advertencias (ver log),auto,
pip:xlwt,pypi-top,pip,xlwt,passthrough-or-allow,0,752,,auto,
pip:xlrd,pypi-top,pip,xlrd,passthrough-or-allow,0,939,,auto,
pip:requests-cache,pypi-top,pip,requests-cache,passthrough-or-allow,0,461,,auto,
pip:openpyxl,pypi-top,pip,openpyxl,passthrough-or-allow,0,962,yieldOS instaló openpyxl con advertencias (ver log),auto,
pip:etree,pypi-top,pip,etree,verification-failed,2,589,yieldOS detectó señales sospechosas en etree y bloqueó la instalación,auto,
pip:crewai,pypi-top,pip,crewai,passthrough-or-allow,0,2848,,auto,
pip:mkdocs,pypi-top,pip,mkdocs,passthrough-or-allow,0,525,yieldOS instaló mkdocs con advertencias (ver log),auto,
pip:marko,pypi-top,pip,marko,passthrough-or-allow,0,419,,auto,
pip:pdoc3,pypi-top,pip,pdoc3,passthrough-or-allow,0,472,,auto,
pip:cachetools,pypi-top,pip,cachetools,passthrough-or-allow,0,826,,auto,
pip:pdoc,pypi-top,pip,pdoc,passthrough-or-allow,0,653,yieldOS instaló pdoc con advertencias (ver log),auto,
pip:diskcache,pypi-top,pip,diskcache,passthrough-or-allow,0,905,yieldOS instaló diskcache con advertencias (ver log),auto,
pip:xlsxwriter,pypi-top,pip,xlsxwriter,passthrough-or-allow,0,1451,,auto,
pip:mistune,pypi-top,pip,mistune,passthrough-or-allow,0,537,yieldOS instaló mistune con advertencias (ver log),auto,
pip:smbus2,pypi-top,pip,smbus2,passthrough-or-allow,0,355,,auto,
pip:pyserial,pypi-top,pip,pyserial,passthrough-or-allow,0,382,,auto,
pip:markdown,pypi-top,pip,markdown,passthrough-or-allow,0,534,yieldOS instaló markdown con advertencias (ver log),auto,
pip:RPi.GPIO,pypi-top,pip,RPi.GPIO,passthrough-or-allow,0,526,,auto,
pip:scapy,pypi-top,pip,scapy,passthrough-or-allow,0,402,yieldOS instaló scapy con advertencias (ver log),auto,
pip:impacket,pypi-top,pip,impacket,passthrough-or-allow,0,413,yieldOS instaló impacket con advertencias (ver log),auto,
pip:pyshark,pypi-top,pip,pyshark,passthrough-or-allow,0,401,,auto,
pip:psutil,pypi-top,pip,psutil,passthrough-or-allow,0,9602,yieldOS instaló psutil con advertencias (ver log),auto,
pip:phidata,pypi-top,pip,phidata,passthrough-or-allow,0,3676,,auto,
pip:paramiko,pypi-top,pip,paramiko,passthrough-or-allow,0,520,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:invoke,pypi-top,pip,invoke,passthrough-or-allow,0,439,,auto,
mal:npm:event-stream@3.3.6,malicious,npm,event-stream,denylist-match,2,282,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,bitcoin wallet exfiltration via flatmap-stream (Nov 2018)
pip:fabric,pypi-top,pip,fabric,passthrough-or-allow,0,543,yieldOS instaló fabric con advertencias (ver log),auto,
pip:translatepy,pypi-top,pip,translatepy,passthrough-or-allow,0,458,,auto,
mal:npm:ua-parser-js@0.7.29,malicious,npm,ua-parser-js,denylist-match,2,365,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,"compromised maintainer Oct 2021, cryptominer + credential stealer"
pip:deep-translator,pypi-top,pip,deep-translator,passthrough-or-allow,0,504,yieldOS instaló deep-translator con advertencias (ver log),auto,
pip:googletrans,pypi-top,pip,googletrans,passthrough-or-allow,0,533,,auto,
mal:npm:flatmap-stream@0.1.1,malicious,npm,flatmap-stream,denylist-match,2,491,yieldOS bloqueó flatmap-stream: supply-chain attack vector for event-stream 2018,denylist-match,supply-chain payload for event-stream
pip:sphinx,pypi-top,pip,sphinx,passthrough-or-allow,0,1842,,auto,
mal:npm:ua-parser-js@1.0.0,malicious,npm,ua-parser-js,denylist-match,2,318,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
pip:yt-dlp,pypi-top,pip,yt-dlp,passthrough-or-allow,0,8682,yieldOS instaló yt-dlp con advertencias (ver log),auto,
mal:npm:rc@1.2.9,malicious,npm,rc,denylist-match,2,324,yieldOS bloqueó rc: supply-chain attack,denylist-match,compromised maintainer Nov 2021
mal:npm:ua-parser-js@0.8.0,malicious,npm,ua-parser-js,denylist-match,2,488,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
