id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
pip:opencv-contrib-python,pypi-top,pip,opencv-contrib-python,verification-passed,0,6288,yieldOS instaló opencv-contrib-python con advertencias (ver log),auto,
pip:papermill,pypi-top,pip,papermill,verification-passed,0,1185,,auto,
pip:ipykernel,pypi-top,pip,ipykernel,verification-passed,0,1492,,auto,
pip:dask,pypi-top,pip,dask,verification-passed,0,2624,yieldOS instaló dask con advertencias (ver log),auto,
pip:jupyterlab,pypi-top,pip,jupyterlab,verification-passed,0,1922,yieldOS instaló jupyterlab con advertencias (ver log),auto,
pip:tokenizers,pypi-top,pip,tokenizers,verification-passed,0,12740,,auto,
pip:dash,pypi-top,pip,dash,verification-passed,0,618,yieldOS instaló dash con advertencias (ver log),auto,
pip:streamlit,pypi-top,pip,streamlit,verification-passed,0,1058,yieldOS instaló streamlit con advertencias (ver log),auto,
pip:pendulum,pypi-top,pip,pendulum,verification-passed,0,5792,,auto,
pip:sacred,pypi-top,pip,sacred,verification-passed,0,977,,auto,
pip:fastparquet,pypi-top,pip,fastparquet,verification-passed,0,3352,,auto,
pip:luigi,pypi-top,pip,luigi,verification-passed,0,884,yieldOS instaló luigi con advertencias (ver log),auto,
pip:airflow,pypi-top,pip,airflow,verification-passed,0,1294,yieldOS instaló airflow con advertencias (ver log),auto,
pip:mlflow,pypi-top,pip,mlflow,verification-passed,0,2140,yieldOS instaló mlflow con advertencias (ver log),auto,
pip:snowflake-connector-python,pypi-top,pip,snowflake-connector-python,category-d-blocked,2,316,"yieldOS bloqueó snowflake-connector-python: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:neptune-client,pypi-top,pip,neptune-client,verification-passed,0,2212,,auto,
pip:asyncpg-pool,pypi-top,pip,asyncpg-pool,allowlist-match,0,362,,auto,
pip:psycopg-pool,pypi-top,pip,psycopg-pool,verification-passed,0,798,,auto,
pip:comet-ml,pypi-top,pip,comet-ml,verification-passed,0,2811,,auto,
pip:alembic,pypi-top,pip,alembic,allowlist-match,0,440,,auto,
pip:django-migrations,pypi-top,pip,django-migrations,category-d-blocked,2,420,"yieldOS bloqueó django-migrations: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:ray,pypi-top,pip,ray,verification-passed,0,2749,yieldOS instaló ray con advertencias (ver log),auto,
pip:databricks-sql-connector,pypi-top,pip,databricks-sql-connector,verification-passed,0,1044,,auto,
pip:marshmallow-sqlalchemy,pypi-top,pip,marshmallow-sqlalchemy,category-d-blocked,2,621,"yieldOS bloqueó marshmallow-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:panel,pypi-top,pip,panel,verification-passed,0,3774,,auto,
pip:factory-boy,pypi-top,pip,factory-boy,verification-passed,0,790,,auto,
pip:marshmallow-dataclass,pypi-top,pip,marshmallow-dataclass,verification-passed,0,816,,auto,
pip:responses,pypi-top,pip,responses,allowlist-match,0,424,,auto,
pip:vcrpy,pypi-top,pip,vcrpy,allowlist-match,0,434,,auto,
pip:pytest-httpx,pypi-top,pip,pytest-httpx,allowlist-match,0,454,,auto,
pip:model-bakery,pypi-top,pip,model-bakery,verification-passed,0,1062,,auto,
pip:faker,pypi-top,pip,faker,verification-passed,0,1230,,auto,
pip:freezegun,pypi-top,pip,freezegun,verification-passed,0,710,,auto,
pip:dagster,pypi-top,pip,dagster,verification-passed,0,2619,yieldOS instaló dagster con advertencias (ver log),auto,
pip:ruamel.yaml,pypi-top,pip,ruamel.yaml,verification-passed,0,10792,,auto,
pip:mixer,pypi-top,pip,mixer,verification-passed,0,1171,,auto,
pip:requests-mock,pypi-top,pip,requests-mock,allowlist-match,0,406,,auto,
pip:httpretty,pypi-top,pip,httpretty,allowlist-match,0,416,,auto,
pip:stripe-mock,pypi-top,pip,stripe-mock,allowlist-match,0,396,,auto,
pip:moto,pypi-top,pip,moto,allowlist-match,0,417,,auto,
pip:pytest-benchmark,pypi-top,pip,pytest-benchmark,category-d-blocked,2,396,"yieldOS bloqueó pytest-benchmark: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-xdist,pypi-top,pip,pytest-xdist,category-d-blocked,2,386,"yieldOS bloqueó pytest-xdist: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-rerunfailures,pypi-top,pip,pytest-rerunfailures,category-d-blocked,2,358,"yieldOS bloqueó pytest-rerunfailures: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:localstack,pypi-top,pip,localstack,verification-passed,0,593,yieldOS instaló localstack con advertencias (ver log),auto,
pip:pyarrow,pypi-top,pip,pyarrow,verification-passed,0,6824,yieldOS instaló pyarrow con advertencias (ver log),auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,allowlist-match,0,390,,auto,
pip:codecov,pypi-top,pip,codecov,verification-passed,0,469,yieldOS instaló codecov con advertencias (ver log),auto,
pip:ruff,pypi-top,pip,ruff,category-d-blocked,2,434,"yieldOS bloqueó ruff: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flake8,pypi-top,pip,flake8,category-d-blocked,2,339,"yieldOS bloqueó flake8: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:coveralls,pypi-top,pip,coveralls,verification-passed,0,958,,auto,
pip:pycodestyle,pypi-top,pip,pycodestyle,verification-passed,0,542,,auto,
pip:pyre-check,pypi-top,pip,pyre-check,verification-passed,0,943,,auto,
pip:pyflakes,pypi-top,pip,pyflakes,category-d-blocked,2,414,"yieldOS bloqueó pyflakes: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:gradio,pypi-top,pip,gradio,verification-passed,0,6028,yieldOS instaló gradio con advertencias (ver log),auto,
pip:pylint,pypi-top,pip,pylint,category-d-blocked,2,829,"yieldOS bloqueó pylint: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pep8-naming,pypi-top,pip,pep8-naming,verification-passed,0,797,,auto,
pip:blue,pypi-top,pip,blue,verification-passed,0,544,,auto,
pip:autopep8,pypi-top,pip,autopep8,verification-passed,0,781,,auto,
pip:isort,pypi-top,pip,isort,verification-passed,0,763,,auto,
pip:pyright,pypi-top,pip,pyright,verification-passed,0,1762,,auto,
pip:darker,pypi-top,pip,darker,verification-passed,0,746,,auto,
pip:yapf,pypi-top,pip,yapf,verification-passed,0,1043,,auto,
pip:bandit,pypi-top,pip,bandit,verification-passed,0,549,,auto,
pip:safety,pypi-top,pip,safety,verification-passed,0,563,yieldOS instaló safety con advertencias (ver log),auto,
pip:pre-commit-hooks,pypi-top,pip,pre-commit-hooks,verification-passed,0,686,,auto,
pip:twine,pypi-top,pip,twine,verification-passed,0,729,,auto,
pip:commitizen,pypi-top,pip,commitizen,verification-passed,0,848,,auto,
pip:pre-commit,pypi-top,pip,pre-commit,verification-passed,0,1163,,auto,
pip:build,pypi-top,pip,build,verification-passed,0,711,,auto,
pip:wandb,pypi-top,pip,wandb,verification-passed,0,7617,,auto,
pip:vulture,pypi-top,pip,vulture,verification-passed,0,1386,,auto,
pip:wheel,pypi-top,pip,wheel,verification-passed,0,663,yieldOS instaló wheel con advertencias (ver log),auto,
pip:setuptools-scm,pypi-top,pip,setuptools-scm,verification-passed,0,774,,auto,
pip:poetry-core,pypi-top,pip,poetry-core,verification-passed,0,668,,auto,
pip:pip-audit,pypi-top,pip,pip-audit,verification-passed,0,678,,auto,
pip:hatchling,pypi-top,pip,hatchling,verification-passed,0,916,,auto,
pip:pipdeptree,pypi-top,pip,pipdeptree,verification-passed,0,760,,auto,
pip:pip-tools,pypi-top,pip,pip-tools,verification-passed,0,1197,,auto,
pip:pyenv,pypi-top,pip,pyenv,verification-passed,0,637,,auto,
pip:duckdb,pypi-top,pip,duckdb,verification-passed,0,10909,yieldOS instaló duckdb con advertencias (ver log),auto,
pip:polars,pypi-top,pip,polars,verification-passed,0,11258,,auto,
pip:black,pypi-top,pip,black,verification-passed,0,3463,yieldOS instaló black con advertencias (ver log),auto,
pip:asyncpg,pypi-top,pip,asyncpg,allowlist-match,0,366,,auto,
pip:trio-asyncio,pypi-top,pip,trio-asyncio,verification-passed,0,538,,auto,
pip:pymongo,pypi-top,pip,pymongo,allowlist-match,0,379,,auto,
pip:virtualenv,pypi-top,pip,virtualenv,verification-passed,0,1041,yieldOS instaló virtualenv con advertencias (ver log),auto,
pip:prefect,pypi-top,pip,prefect,verification-passed,0,8692,yieldOS instaló prefect con advertencias (ver log),auto,
pip:motor,pypi-top,pip,motor,allowlist-match,0,436,,auto,
pip:pyodm,pypi-top,pip,pyodm,verification-passed,0,470,,auto,
pip:graphene-django,pypi-top,pip,graphene-django,category-d-blocked,2,507,"yieldOS bloqueó graphene-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:graphene,pypi-top,pip,graphene,verification-passed,0,561,,auto,
pip:ariadne,pypi-top,pip,ariadne,verification-passed,0,1114,,auto,
pip:beanie,pypi-top,pip,beanie,verification-passed,0,1452,,auto,
pip:websocket-client,pypi-top,pip,websocket-client,verification-passed,0,1300,,auto,
pip:pika,pypi-top,pip,pika,verification-passed,0,475,,auto,
pip:kafka-python,pypi-top,pip,kafka-python,verification-passed,0,1273,,auto,
pip:aio-pika,pypi-top,pip,aio-pika,verification-passed,0,648,,auto,
pip:pipenv,pypi-top,pip,pipenv,verification-passed,0,2639,yieldOS instaló pipenv con advertencias (ver log),auto,
pip:mongoengine,pypi-top,pip,mongoengine,verification-passed,0,456,,auto,
pip:uvloop,pypi-top,pip,uvloop,verification-passed,0,2887,,auto,
pip:umongo,pypi-top,pip,umongo,verification-passed,0,418,,auto,
pip:redis-py,pypi-top,pip,redis-py,category-d-blocked,2,329,"yieldOS bloqueó redis-py: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aiokafka,pypi-top,pip,aiokafka,verification-passed,0,1015,,auto,
pip:elasticsearch-dsl,pypi-top,pip,elasticsearch-dsl,verification-passed,0,547,,auto,
pip:rom,pypi-top,pip,rom,verification-passed,0,510,,auto,
pip:luaparser,pypi-top,pip,luaparser,verification-passed,0,464,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,verification-passed,0,2498,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,681,,auto,
pip:ipdb,pypi-top,pip,ipdb,verification-passed,0,675,,auto,
pip:pygments,pypi-top,pip,pygments,verification-passed,0,885,yieldOS instaló pygments con advertencias (ver log),auto,
pip:lupa,pypi-top,pip,lupa,verification-passed,0,999,yieldOS instaló lupa con advertencias (ver log),auto,
pip:icecream,pypi-top,pip,icecream,verification-passed,0,532,,auto,
pip:snoop,pypi-top,pip,snoop,verification-passed,0,408,,auto,
pip:strawberry-graphql,pypi-top,pip,strawberry-graphql,verification-passed,0,3225,yieldOS instaló strawberry-graphql con advertencias (ver log),auto,
pip:pytype,pypi-top,pip,pytype,verification-passed,0,7878,,auto,
pip:pdb++,pypi-top,pip,pdb++,verification-failed,2,752,yieldOS detectó señales sospechosas en pdb++ y bloqueó la instalación,auto,
pip:py-cpuinfo,pypi-top,pip,py-cpuinfo,verification-passed,0,465,,auto,
pip:inotify,pypi-top,pip,inotify,verification-passed,0,552,,auto,
pip:orjson,pypi-top,pip,orjson,allowlist-match,0,377,,auto,
pip:deprecated,pypi-top,pip,deprecated,verification-passed,0,645,,auto,
pip:six,pypi-top,pip,six,verification-passed,0,580,,auto,
pip:ujson,pypi-top,pip,ujson,allowlist-match,0,265,,auto,
pip:rapidjson,pypi-top,pip,rapidjson,allowlist-match,0,263,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,404,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:future,pypi-top,pip,future,verification-passed,0,941,yieldOS instaló future con advertencias (ver log),auto,
pip:PyJWT,pypi-top,pip,PyJWT,category-d-blocked,2,372,"yieldOS bloqueó PyJWT: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:cerberus,pypi-top,pip,cerberus,verification-passed,0,477,,auto,
pip:schema,pypi-top,pip,schema,verification-passed,0,487,,auto,
pip:semgrep,pypi-top,pip,semgrep,verification-passed,0,7380,,auto,
pip:Authlib,pypi-top,pip,Authlib,category-d-blocked,2,443,"yieldOS bloqueó Authlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyqrcode,pypi-top,pip,pyqrcode,verification-passed,0,432,,auto,
pip:segno,pypi-top,pip,segno,verification-passed,0,440,,auto,
pip:pillow-simd,pypi-top,pip,pillow-simd,category-d-blocked,2,366,"yieldOS bloqueó pillow-simd: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:watchdog,pypi-top,pip,watchdog,verification-passed,0,1744,,auto,
pip:moviepy,pypi-top,pip,moviepy,verification-passed,0,466,,auto,
pip:qrcode,pypi-top,pip,qrcode,verification-passed,0,1017,,auto,
pip:youtube-transcript-api,pypi-top,pip,youtube-transcript-api,verification-passed,0,524,,auto,
pip:newspaper3k,pypi-top,pip,newspaper3k,verification-passed,0,737,,auto,
pip:trafilatura,pypi-top,pip,trafilatura,verification-passed,0,554,,auto,
pip:readability-lxml,pypi-top,pip,readability-lxml,verification-passed,0,471,,auto,
pip:yt-dlp,pypi-top,pip,yt-dlp,verification-passed,0,1075,yieldOS instaló yt-dlp con advertencias (ver log),auto,
pip:mypy,pypi-top,pip,mypy,verification-passed,0,10441,,auto,
pip:speech-recognition,pypi-top,pip,speech-recognition,allowlist-match,0,562,,auto,
pip:gTTS,pypi-top,pip,gTTS,verification-passed,0,390,,auto,
pip:pyttsx3,pypi-top,pip,pyttsx3,verification-passed,0,406,,auto,
pip:openai-whisper,pypi-top,pip,openai-whisper,verification-passed,0,448,,auto,
pip:vosk,pypi-top,pip,vosk,verification-passed,0,636,,auto,
pip:whisper,pypi-top,pip,whisper,verification-passed,0,630,,auto,
pip:websockets,pypi-top,pip,websockets,verification-passed,0,6370,yieldOS instaló websockets con advertencias (ver log),auto,
pip:setuptools,pypi-top,pip,setuptools,verification-passed,0,8431,yieldOS instaló setuptools con advertencias (ver log),auto,
pip:nltk,pypi-top,pip,nltk,verification-passed,0,644,yieldOS instaló nltk con advertencias (ver log),auto,
pip:polyglot,pypi-top,pip,polyglot,verification-passed,0,428,,auto,
pip:textblob,pypi-top,pip,textblob,verification-passed,0,377,,auto,
pip:modal,pypi-top,pip,modal,verification-passed,0,15686,,auto,
pip:fasttext,pypi-top,pip,fasttext,verification-passed,0,773,,auto,
pip:pinecone-client,pypi-top,pip,pinecone-client,verification-passed,0,506,,auto,
pip:pymilvus,pypi-top,pip,pymilvus,verification-passed,0,865,,auto,
pip:weaviate-client,pypi-top,pip,weaviate-client,verification-passed,0,857,,auto,
pip:transformers,pypi-top,pip,transformers,allowlist-match,0,422,,auto,
pip:qdrant-client,pypi-top,pip,qdrant-client,verification-passed,0,1019,yieldOS instaló qdrant-client con advertencias (ver log),auto,
pip:openai-functools,pypi-top,pip,openai-functools,verification-passed,0,414,,auto,
pip:instructor,pypi-top,pip,instructor,verification-passed,0,547,,auto,
pip:tiktoken,pypi-top,pip,tiktoken,verification-passed,0,1038,,auto,
pip:google-search-results,pypi-top,pip,google-search-results,verification-passed,0,504,,auto,
pip:selenium-stealth,pypi-top,pip,selenium-stealth,category-d-blocked,2,383,"yieldOS bloqueó selenium-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:playwright-stealth,pypi-top,pip,playwright-stealth,category-d-blocked,2,567,"yieldOS bloqueó playwright-stealth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:serpapi,pypi-top,pip,serpapi,verification-passed,0,634,,auto,
pip:duckduckgo-search,pypi-top,pip,duckduckgo-search,verification-passed,0,1056,,auto,
pip:confluent-kafka,pypi-top,pip,confluent-kafka,verification-passed,0,8063,,auto,
pip:fastrtc,pypi-top,pip,fastrtc,verification-passed,0,466,,auto,
pip:chromadb,pypi-top,pip,chromadb,verification-passed,0,2037,,auto,
pip:opencv-python-headless,pypi-top,pip,opencv-python-headless,verification-passed,0,4334,yieldOS instaló opencv-python-headless con advertencias (ver log),auto,
pip:autogen,pypi-top,pip,autogen,verification-passed,0,588,,auto,
pip:crewai,pypi-top,pip,crewai,verification-passed,0,744,,auto,
pip:swarm,pypi-top,pip,swarm,verification-passed,0,777,,auto,
pip:pyperclip,pypi-top,pip,pyperclip,verification-passed,0,516,,auto,
pip:pynput,pypi-top,pip,pynput,verification-passed,0,464,,auto,
pip:gensim,pypi-top,pip,gensim,verification-passed,0,3568,,auto,
pip:schedule,pypi-top,pip,schedule,verification-passed,0,456,,auto,
pip:pyautogui,pypi-top,pip,pyautogui,verification-passed,0,601,,auto,
pip:apscheduler,pypi-top,pip,apscheduler,verification-passed,0,562,,auto,
pip:python-slugify,pypi-top,pip,python-slugify,verification-passed,0,487,,auto,
pip:humanize,pypi-top,pip,humanize,verification-passed,0,755,,auto,
pip:untangle,pypi-top,pip,untangle,verification-passed,0,446,yieldOS instaló untangle con advertencias (ver log),auto,
pip:unidecode,pypi-top,pip,unidecode,verification-passed,0,622,,auto,
pip:xmltodict,pypi-top,pip,xmltodict,verification-passed,0,474,,auto,
pip:watchfiles,pypi-top,pip,watchfiles,verification-passed,0,7086,,auto,
pip:guidance,pypi-top,pip,guidance,verification-passed,0,1860,,auto,
pip:pdfplumber,pypi-top,pip,pdfplumber,verification-passed,0,627,,auto,
pip:fpdf,pypi-top,pip,fpdf,verification-passed,0,425,,auto,
pip:phidata,pypi-top,pip,phidata,verification-passed,0,2063,,auto,
pip:xmlschema,pypi-top,pip,xmlschema,verification-passed,0,754,,auto,
pip:pypdf4,pypi-top,pip,pypdf4,verification-passed,0,549,,auto,
pip:youtube-dl,pypi-top,pip,youtube-dl,verification-passed,0,6085,yieldOS instaló youtube-dl con advertencias (ver log),auto,
pip:pypdf2,pypi-top,pip,pypdf2,verification-passed,0,825,yieldOS instaló pypdf2 con advertencias (ver log),auto,
pip:sentencepiece,pypi-top,pip,sentencepiece,verification-passed,0,3680,yieldOS instaló sentencepiece con advertencias (ver log),auto,
pip:pypdf,pypi-top,pip,pypdf,verification-passed,0,880,yieldOS instaló pypdf con advertencias (ver log),auto,
pip:openpyxl,pypi-top,pip,openpyxl,verification-passed,0,456,yieldOS instaló openpyxl con advertencias (ver log),auto,
pip:weasyprint,pypi-top,pip,weasyprint,verification-passed,0,750,yieldOS instaló weasyprint con advertencias (ver log),auto,
pip:xlwt,pypi-top,pip,xlwt,verification-passed,0,458,,auto,
pip:lxml,pypi-top,pip,lxml,allowlist-match,0,305,,auto,
pip:tablib,pypi-top,pip,tablib,verification-passed,0,407,yieldOS instaló tablib con advertencias (ver log),auto,
pip:psutil,pypi-top,pip,psutil,verification-passed,0,8014,yieldOS instaló psutil con advertencias (ver log),auto,
pip:xlrd,pypi-top,pip,xlrd,verification-passed,0,613,,auto,
pip:simplejson,pypi-top,pip,simplejson,verification-passed,0,7464,yieldOS instaló simplejson con advertencias (ver log),auto,
pip:xlsxwriter,pypi-top,pip,xlsxwriter,verification-passed,0,661,,auto,
pip:cachetools,pypi-top,pip,cachetools,verification-passed,0,519,,auto,
pip:etree,pypi-top,pip,etree,verification-failed,2,617,yieldOS detectó señales sospechosas en etree y bloqueó la instalación,auto,
pip:pdoc3,pypi-top,pip,pdoc3,verification-passed,0,540,,auto,
pip:requests-cache,pypi-top,pip,requests-cache,verification-passed,0,707,,auto,
pip:mistune,pypi-top,pip,mistune,verification-passed,0,581,yieldOS instaló mistune con advertencias (ver log),auto,
pip:marko,pypi-top,pip,marko,verification-passed,0,596,,auto,
pip:pyserial,pypi-top,pip,pyserial,verification-passed,0,333,,auto,
pip:mkdocs,pypi-top,pip,mkdocs,verification-passed,0,790,yieldOS instaló mkdocs con advertencias (ver log),auto,
pip:smbus2,pypi-top,pip,smbus2,verification-passed,0,428,,auto,
pip:pdoc,pypi-top,pip,pdoc,verification-passed,0,912,yieldOS instaló pdoc con advertencias (ver log),auto,
pip:diskcache,pypi-top,pip,diskcache,verification-passed,0,1007,yieldOS instaló diskcache con advertencias (ver log),auto,
pip:scapy,pypi-top,pip,scapy,verification-passed,0,379,yieldOS instaló scapy con advertencias (ver log),auto,
pip:RPi.GPIO,pypi-top,pip,RPi.GPIO,verification-passed,0,400,,auto,
pip:sphinx,pypi-top,pip,sphinx,verification-passed,0,1077,,auto,
pip:markdown,pypi-top,pip,markdown,verification-passed,0,810,yieldOS instaló markdown con advertencias (ver log),auto,
mal:npm:event-stream@3.3.6,malicious,npm,event-stream,denylist-match,2,262,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,bitcoin wallet exfiltration via flatmap-stream (Nov 2018)
mal:npm:flatmap-stream@0.1.1,malicious,npm,flatmap-stream,denylist-match,2,386,yieldOS bloqueó flatmap-stream: supply-chain attack vector for event-stream 2018,denylist-match,supply-chain payload for event-stream
pip:fabric,pypi-top,pip,fabric,verification-passed,0,658,yieldOS instaló fabric con advertencias (ver log),auto,
pip:paramiko,pypi-top,pip,paramiko,verification-passed,0,676,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:pyshark,pypi-top,pip,pyshark,verification-passed,0,764,,auto,
mal:npm:ua-parser-js@0.7.29,malicious,npm,ua-parser-js,denylist-match,2,408,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,"compromised maintainer Oct 2021, cryptominer + credential stealer"
pip:translatepy,pypi-top,pip,translatepy,verification-passed,0,506,,auto,
pip:googletrans,pypi-top,pip,googletrans,verification-passed,0,567,,auto,
pip:impacket,pypi-top,pip,impacket,verification-passed,0,839,yieldOS instaló impacket con advertencias (ver log),auto,
pip:invoke,pypi-top,pip,invoke,verification-passed,0,630,,auto,
mal:npm:ua-parser-js@0.8.0,malicious,npm,ua-parser-js,denylist-match,2,336,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
pip:deep-translator,pypi-top,pip,deep-translator,verification-passed,0,737,yieldOS instaló deep-translator con advertencias (ver log),auto,
pip:mkdocs-material,pypi-top,pip,mkdocs-material,verification-passed,0,1677,,auto,
mal:npm:ua-parser-js@1.0.0,malicious,npm,ua-parser-js,denylist-match,2,281,yieldOS bloqueó ua-parser-js: supply-chain attack October 2021,denylist-match,compromised maintainer Oct 2021
mal:npm:rc@1.2.9,malicious,npm,rc,denylist-match,2,277,yieldOS bloqueó rc: supply-chain attack,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.0.3,malicious,npm,coa,denylist-match,2,292,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.0.4,malicious,npm,coa,denylist-match,2,261,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.1,malicious,npm,coa,denylist-match,2,268,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.3,malicious,npm,coa,denylist-match,2,257,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@3.0.1,malicious,npm,coa,denylist-match,2,267,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@3.1.3,malicious,npm,coa,denylist-match,2,333,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:node-ipc@10.1.1,malicious,npm,node-ipc,denylist-match,2,362,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,"protestware Mar 2022, deletes files on RU/BY IPs"
mal:npm:node-ipc@10.1.2,malicious,npm,node-ipc,denylist-match,2,367,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:node-ipc@10.1.3,malicious,npm,node-ipc,denylist-match,2,358,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:colors@1.4.1,malicious,npm,colors,denylist-match,2,340,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
mal:npm:faker@6.6.6,malicious,npm,faker,denylist-match,2,350,yieldOS bloqueó faker: self-sabotage attack 2022; package was destroyed by maintainer,denylist-match,self-sabotage Jan 2022
mal:npm:colors@1.4.2,malicious,npm,colors,denylist-match,2,352,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
mal:npm:crossenv@6.1.1,malicious,npm,crossenv,denylist-match,2,342,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,"typosquatting cross-env, exfiltrates env vars"
pip:spacy,pypi-top,pip,spacy,verification-passed,0,7416,,auto,
mal:npm:rc@1.3.9,malicious,npm,rc,verification-failed,2,740,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:rc@2.3.9,malicious,npm,rc,verification-failed,2,774,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:babelcli@1.0.0,malicious,npm,babelcli,category-d-blocked,2,236,"yieldOS bloqueó babelcli: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting babel-cli
mal:npm:express-cookies@0.0.1,malicious,npm,express-cookies,category-d-blocked,2,298,"yieldOS bloqueó express-cookies: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting
pip:reportlab,pypi-top,pip,reportlab,verification-passed,0,3597,yieldOS instaló reportlab con advertencias (ver log),auto,
mal:npm:cross-env.js@1.0.0,malicious,npm,cross-env.js,verification-failed,2,935,yieldOS detectó señales sospechosas en cross-env.js y bloqueó la instalación,denylist-match,typosquatting cross-env
mal:npm:ffmepg@0.0.1,malicious,npm,ffmepg,verification-failed,2,807,yieldOS detectó señales sospechosas en ffmepg y bloqueó la instalación,denylist-match,typosquatting ffmpeg
mal:npm:expressss@1.0.0,malicious,npm,expressss,category-d-blocked,2,225,"yieldOS bloqueó expressss: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting express
mal:npm:gxxcopy@0.0.1,malicious,npm,gxxcopy,verification-failed,2,813,yieldOS detectó señales sospechosas en gxxcopy y bloqueó la instalación,denylist-match,typosquatting
mal:npm:lodahs@0.0.1,malicious,npm,lodahs,verification-failed,2,817,yieldOS detectó señales sospechosas en lodahs y bloqueó la instalación,denylist-match,typosquatting lodash
mal:npm:loadyaml@1.0.0,malicious,npm,loadyaml,verification-failed,2,933,yieldOS detectó señales sospechosas en loadyaml y bloqueó la instalación,denylist-match,typosquatting load-yaml
mal:npm:http-proxy-agent@999.999.999,malicious,npm,http-proxy-agent,verification-failed,2,948,yieldOS bloqueó http-proxy-agent@999.999.999: la versión no existe en el registry,denylist-match,synthetic invalid version
mal:npm:discord.dll@1.0.0,malicious,npm,discord.dll,verification-failed,2,898,yieldOS detectó señales sospechosas en discord.dll y bloqueó la instalación,denylist-match,discord token stealer
pip:litellm,pypi-top,pip,litellm,verification-passed,0,5794,yieldOS instaló litellm con advertencias (ver log),auto,
mal:npm:discord-token-stealer@1.0.0,malicious,npm,discord-token-stealer,verification-failed,2,882,yieldOS detectó señales sospechosas en discord-token-stealer y bloqueó la instalación,denylist-match,explicit malware
mal:pip:django-server@0.1.5,malicious,pip,django-server,category-d-blocked,2,331,"yieldOS bloqueó django-server: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django
mal:pip:django-rest-framewok@0.0.1,malicious,pip,django-rest-framewok,category-d-blocked,2,331,"yieldOS bloqueó django-rest-framewok: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting
