id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
pip:aiosqlite,pypi-top,pip,aiosqlite,category-d-blocked,2,717,"yieldOS bloqueó aiosqlite: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aiomysql,pypi-top,pip,aiomysql,category-d-blocked,2,677,"yieldOS bloqueó aiomysql: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:redis,pypi-top,pip,redis,category-d-blocked,2,573,"yieldOS bloqueó redis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aioredis,pypi-top,pip,aioredis,category-d-blocked,2,581,"yieldOS bloqueó aioredis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:piccolo,pypi-top,pip,piccolo,passthrough-or-allow,0,1394,yieldOS instaló piccolo con advertencias (ver log),auto,
pip:pymongo,pypi-top,pip,pymongo,category-d-blocked,2,746,"yieldOS bloqueó pymongo: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:celery,pypi-top,pip,celery,category-d-blocked,2,380,"yieldOS bloqueó celery: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:motor,pypi-top,pip,motor,passthrough-or-allow,0,903,,auto,
pip:elasticsearch-async,pypi-top,pip,elasticsearch-async,passthrough-or-allow,0,807,,auto,
pip:elasticsearch,pypi-top,pip,elasticsearch,passthrough-or-allow,0,851,,auto,
pip:torchvision,pypi-top,pip,torchvision,passthrough-or-allow,0,8417,,auto,
pip:psycopg,pypi-top,pip,psycopg,passthrough-or-allow,0,1763,,auto,
pip:pydantic,pypi-top,pip,pydantic,category-d-blocked,2,498,"yieldOS bloqueó pydantic: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:huey,pypi-top,pip,huey,passthrough-or-allow,0,552,,auto,
pip:dramatiq,pypi-top,pip,dramatiq,passthrough-or-allow,0,970,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,551,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest,pypi-top,pip,pytest,category-d-blocked,2,514,"yieldOS bloqueó pytest: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:voluptuous,pypi-top,pip,voluptuous,passthrough-or-allow,0,878,,auto,
pip:pytest-mock,pypi-top,pip,pytest-mock,category-d-blocked,2,474,"yieldOS bloqueó pytest-mock: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-asyncio,pypi-top,pip,pytest-asyncio,category-d-blocked,2,676,"yieldOS bloqueó pytest-asyncio: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:schema,pypi-top,pip,schema,passthrough-or-allow,0,779,,auto,
pip:kombu,pypi-top,pip,kombu,passthrough-or-allow,0,1481,,auto,
pip:pydantic-settings,pypi-top,pip,pydantic-settings,passthrough-or-allow,0,1096,,auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,category-d-blocked,2,436,"yieldOS bloqueó pytest-cov: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:rq,pypi-top,pip,rq,passthrough-or-allow,0,1396,,auto,
pip:pytest-django,pypi-top,pip,pytest-django,category-d-blocked,2,547,"yieldOS bloqueó pytest-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-flask,pypi-top,pip,pytest-flask,category-d-blocked,2,521,"yieldOS bloqueó pytest-flask: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:unittest-mock,pypi-top,pip,unittest-mock,verification-failed,2,872,yieldOS detectó señales sospechosas en unittest-mock y bloqueó la instalación,auto,
pip:nox,pypi-top,pip,nox,passthrough-or-allow,0,1020,,auto,
pip:fire,pypi-top,pip,fire,passthrough-or-allow,0,648,,auto,
pip:click,pypi-top,pip,click,passthrough-or-allow,0,1555,,auto,
pip:asyncpg,pypi-top,pip,asyncpg,passthrough-or-allow,0,4263,yieldOS instaló asyncpg con advertencias (ver log),auto,
pip:python-dotenv,pypi-top,pip,python-dotenv,native-suggest,2,652,yieldOS sustituyó python-dotenv por API nativa: os.environ + manual parse,auto,
pip:argparse,pypi-top,pip,argparse,passthrough-or-allow,0,880,,auto,
pip:rich,pypi-top,pip,rich,passthrough-or-allow,0,1747,,auto,
pip:environs,pypi-top,pip,environs,passthrough-or-allow,0,1005,,auto,
pip:typer,pypi-top,pip,typer,passthrough-or-allow,0,2182,,auto,
pip:toml,pypi-top,pip,toml,passthrough-or-allow,0,545,,auto,
pip:tomlkit,pypi-top,pip,tomlkit,passthrough-or-allow,0,861,,auto,
pip:textual,pypi-top,pip,textual,passthrough-or-allow,0,2270,,auto,
pip:pillow,pypi-top,pip,pillow,category-d-blocked,2,469,"yieldOS bloqueó pillow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:opencv-python,pypi-top,pip,opencv-python,category-d-blocked,2,456,"yieldOS bloqueó opencv-python: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:dynaconf,pypi-top,pip,dynaconf,passthrough-or-allow,0,1403,yieldOS instaló dynaconf con advertencias (ver log),auto,
pip:scikit-image,pypi-top,pip,scikit-image,category-d-blocked,2,386,"yieldOS bloqueó scikit-image: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:imageio,pypi-top,pip,imageio,category-d-blocked,2,490,"yieldOS bloqueó imageio: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyjwt,pypi-top,pip,pyjwt,category-d-blocked,2,296,"yieldOS bloqueó pyjwt: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@stencil/core,npm-top,npm,@stencil/core,passthrough-or-allow,0,22810,,auto,
pip:passlib,pypi-top,pip,passlib,category-d-blocked,2,346,"yieldOS bloqueó passlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:Wand,pypi-top,pip,Wand,passthrough-or-allow,0,713,,auto,
pip:tox,pypi-top,pip,tox,passthrough-or-allow,0,3605,,auto,
pip:cryptography,pypi-top,pip,cryptography,category-d-blocked,2,648,"yieldOS bloqueó cryptography: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:opencv-contrib-python,pypi-top,pip,opencv-contrib-python,passthrough-or-allow,0,1046,yieldOS instaló opencv-contrib-python con advertencias (ver log),auto,
pip:bcrypt,pypi-top,pip,bcrypt,category-d-blocked,2,408,"yieldOS bloqueó bcrypt: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:argon2-cffi,pypi-top,pip,argon2-cffi,category-d-blocked,2,370,"yieldOS bloqueó argon2-cffi: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:cryptography-vectors,pypi-top,pip,cryptography-vectors,category-d-blocked,2,326,"yieldOS bloqueó cryptography-vectors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:authlib,pypi-top,pip,authlib,category-d-blocked,2,417,"yieldOS bloqueó authlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:oauthlib,pypi-top,pip,oauthlib,category-d-blocked,2,420,"yieldOS bloqueó oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:requests-oauthlib,pypi-top,pip,requests-oauthlib,category-d-blocked,2,406,"yieldOS bloqueó requests-oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:beautifulsoup4,pypi-top,pip,beautifulsoup4,category-d-blocked,2,480,"yieldOS bloqueó beautifulsoup4: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:python-jose,pypi-top,pip,python-jose,passthrough-or-allow,0,570,yieldOS instaló python-jose con advertencias (ver log),auto,
pip:tomli,pypi-top,pip,tomli,passthrough-or-allow,0,2554,,auto,
pip:lxml,pypi-top,pip,lxml,category-d-blocked,2,410,"yieldOS bloqueó lxml: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:html5lib,pypi-top,pip,html5lib,passthrough-or-allow,0,473,yieldOS instaló html5lib con advertencias (ver log),auto,
pip:catboost,pypi-top,pip,catboost,passthrough-or-allow,0,13309,,auto,
pip:selenium,pypi-top,pip,selenium,category-d-blocked,2,303,"yieldOS bloqueó selenium: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:playwright,pypi-top,pip,playwright,category-d-blocked,2,425,"yieldOS bloqueó playwright: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyyaml,pypi-top,pip,pyyaml,passthrough-or-allow,0,2861,yieldOS instaló pyyaml con advertencias (ver log),auto,
pip:splinter,pypi-top,pip,splinter,category-d-blocked,2,366,"yieldOS bloqueó splinter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:soupsieve,pypi-top,pip,soupsieve,passthrough-or-allow,0,635,,auto,
pip:scrapy-redis,pypi-top,pip,scrapy-redis,category-d-blocked,2,433,"yieldOS bloqueó scrapy-redis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:mechanicalsoup,pypi-top,pip,mechanicalsoup,passthrough-or-allow,0,523,yieldOS instaló mechanicalsoup con advertencias (ver log),auto,
pip:scrapy,pypi-top,pip,scrapy,passthrough-or-allow,0,532,yieldOS instaló scrapy con advertencias (ver log),auto,
pip:feedparser,pypi-top,pip,feedparser,passthrough-or-allow,0,734,yieldOS instaló feedparser con advertencias (ver log),auto,
pip:python-dateutil,pypi-top,pip,python-dateutil,passthrough-or-allow,0,526,,auto,
pip:arrow,pypi-top,pip,arrow,passthrough-or-allow,0,689,,auto,
pip:tzdata,pypi-top,pip,tzdata,passthrough-or-allow,0,539,,auto,
pip:trio,pypi-top,pip,trio,passthrough-or-allow,0,903,,auto,
pip:anyio,pypi-top,pip,anyio,passthrough-or-allow,0,793,,auto,
pip:psycopg2-binary,pypi-top,pip,psycopg2-binary,passthrough-or-allow,0,7861,,auto,
pip:twisted,pypi-top,pip,twisted,passthrough-or-allow,0,1375,yieldOS instaló twisted con advertencias (ver log),auto,
pip:pytz,pypi-top,pip,pytz,passthrough-or-allow,0,1082,,auto,
pip:alive-progress,pypi-top,pip,alive-progress,passthrough-or-allow,0,585,,auto,
pip:tqdm,pypi-top,pip,tqdm,passthrough-or-allow,0,1063,yieldOS instaló tqdm con advertencias (ver log),auto,
pip:python-json-logger,pypi-top,pip,python-json-logger,passthrough-or-allow,0,787,,auto,
pip:rich,pypi-top,pip,rich,passthrough-or-allow,0,1014,,auto,
pip:s3fs,pypi-top,pip,s3fs,passthrough-or-allow,0,526,,auto,
pip:loguru,pypi-top,pip,loguru,passthrough-or-allow,0,1087,yieldOS instaló loguru con advertencias (ver log),auto,
pip:google-cloud-storage,pypi-top,pip,google-cloud-storage,passthrough-or-allow,0,548,,auto,
pip:structlog,pypi-top,pip,structlog,passthrough-or-allow,0,1129,,auto,
pip:google-auth,pypi-top,pip,google-auth,category-d-blocked,2,388,"yieldOS bloqueó google-auth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-auth-oauthlib,pypi-top,pip,google-auth-oauthlib,category-d-blocked,2,450,"yieldOS bloqueó google-auth-oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-cloud-firestore,pypi-top,pip,google-cloud-firestore,passthrough-or-allow,0,733,,auto,
pip:boto,pypi-top,pip,boto,passthrough-or-allow,0,1052,,auto,
pip:azure-storage-blob,pypi-top,pip,azure-storage-blob,passthrough-or-allow,0,591,yieldOS instaló azure-storage-blob con advertencias (ver log),auto,
pip:azure-identity,pypi-top,pip,azure-identity,passthrough-or-allow,0,769,yieldOS instaló azure-identity con advertencias (ver log),auto,
pip:azure-cosmos,pypi-top,pip,azure-cosmos,passthrough-or-allow,0,553,,auto,
pip:google-cloud-bigquery,pypi-top,pip,google-cloud-bigquery,passthrough-or-allow,0,1470,,auto,
pip:google-cloud-pubsub,pypi-top,pip,google-cloud-pubsub,passthrough-or-allow,0,1866,,auto,
pip:docker,pypi-top,pip,docker,passthrough-or-allow,0,1026,,auto,
pip:kubernetes,pypi-top,pip,kubernetes,passthrough-or-allow,0,1350,,auto,
pip:fabric,pypi-top,pip,fabric,passthrough-or-allow,0,912,yieldOS instaló fabric con advertencias (ver log),auto,
pip:ansible,pypi-top,pip,ansible,passthrough-or-allow,0,1087,yieldOS instaló ansible con advertencias (ver log),auto,
pip:pexpect,pypi-top,pip,pexpect,passthrough-or-allow,0,527,,auto,
pip:paramiko,pypi-top,pip,paramiko,passthrough-or-allow,0,573,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:ansible-core,pypi-top,pip,ansible-core,passthrough-or-allow,0,1565,yieldOS instaló ansible-core con advertencias (ver log),auto,
pip:pyspark,pypi-top,pip,pyspark,passthrough-or-allow,0,766,yieldOS instaló pyspark con advertencias (ver log),auto,
pip:stripe,pypi-top,pip,stripe,passthrough-or-allow,0,2158,,auto,
pip:vaex,pypi-top,pip,vaex,passthrough-or-allow,0,757,,auto,
pip:jupyter,pypi-top,pip,jupyter,category-d-blocked,2,357,"yieldOS bloqueó jupyter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:twilio,pypi-top,pip,twilio,passthrough-or-allow,0,3138,,auto,
pip:notebook,pypi-top,pip,notebook,category-d-blocked,2,373,"yieldOS bloqueó notebook: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:duckdb,pypi-top,pip,duckdb,passthrough-or-allow,0,1570,yieldOS instaló duckdb con advertencias (ver log),auto,
pip:dask,pypi-top,pip,dask,passthrough-or-allow,0,2116,yieldOS instaló dask con advertencias (ver log),auto,
pip:modin,pypi-top,pip,modin,passthrough-or-allow,0,2059,,auto,
pip:ipython,pypi-top,pip,ipython,category-d-blocked,2,334,"yieldOS bloqueó ipython: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pendulum,pypi-top,pip,pendulum,passthrough-or-allow,0,6134,,auto,
pip:nbconvert,pypi-top,pip,nbconvert,passthrough-or-allow,0,961,yieldOS instaló nbconvert con advertencias (ver log),auto,
pip:papermill,pypi-top,pip,papermill,passthrough-or-allow,0,887,,auto,
pip:ipykernel,pypi-top,pip,ipykernel,passthrough-or-allow,0,1231,,auto,
pip:ipywidgets,pypi-top,pip,ipywidgets,passthrough-or-allow,0,1234,,auto,
pip:voila,pypi-top,pip,voila,passthrough-or-allow,0,1517,yieldOS instaló voila con advertencias (ver log),auto,
pip:fastparquet,pypi-top,pip,fastparquet,passthrough-or-allow,0,3497,,auto,
pip:dash,pypi-top,pip,dash,passthrough-or-allow,0,886,yieldOS instaló dash con advertencias (ver log),auto,
pip:ruamel.yaml,pypi-top,pip,ruamel.yaml,passthrough-or-allow,0,10446,,auto,
pip:streamlit,pypi-top,pip,streamlit,passthrough-or-allow,0,1136,yieldOS instaló streamlit con advertencias (ver log),auto,
pip:tokenizers,pypi-top,pip,tokenizers,passthrough-or-allow,0,21281,,auto,
pip:sacred,pypi-top,pip,sacred,passthrough-or-allow,0,477,,auto,
pip:neptune-client,pypi-top,pip,neptune-client,passthrough-or-allow,0,792,,auto,
pip:comet-ml,pypi-top,pip,comet-ml,passthrough-or-allow,0,881,,auto,
pip:airflow,pypi-top,pip,airflow,passthrough-or-allow,0,477,yieldOS instaló airflow con advertencias (ver log),auto,
pip:luigi,pypi-top,pip,luigi,passthrough-or-allow,0,745,yieldOS instaló luigi con advertencias (ver log),auto,
pip:jupyterlab,pypi-top,pip,jupyterlab,passthrough-or-allow,0,5232,yieldOS instaló jupyterlab con advertencias (ver log),auto,
pip:prefect,pypi-top,pip,prefect,passthrough-or-allow,0,1583,yieldOS instaló prefect con advertencias (ver log),auto,
pip:snowflake-connector-python,pypi-top,pip,snowflake-connector-python,category-d-blocked,2,362,"yieldOS bloqueó snowflake-connector-python: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:mlflow,pypi-top,pip,mlflow,passthrough-or-allow,0,3555,yieldOS instaló mlflow con advertencias (ver log),auto,
pip:databricks-sql-connector,pypi-top,pip,databricks-sql-connector,passthrough-or-allow,0,835,,auto,
pip:dagster,pypi-top,pip,dagster,passthrough-or-allow,0,1149,yieldOS instaló dagster con advertencias (ver log),auto,
pip:psycopg-pool,pypi-top,pip,psycopg-pool,passthrough-or-allow,0,859,,auto,
pip:django-migrations,pypi-top,pip,django-migrations,category-d-blocked,2,419,"yieldOS bloqueó django-migrations: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:panel,pypi-top,pip,panel,passthrough-or-allow,0,4757,,auto,
pip:alembic,pypi-top,pip,alembic,passthrough-or-allow,0,520,,auto,
pip:marshmallow-sqlalchemy,pypi-top,pip,marshmallow-sqlalchemy,category-d-blocked,2,319,"yieldOS bloqueó marshmallow-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:asyncpg-pool,pypi-top,pip,asyncpg-pool,verification-failed,2,805,yieldOS detectó señales sospechosas en asyncpg-pool y bloqueó la instalación,auto,
pip:gradio,pypi-top,pip,gradio,passthrough-or-allow,0,5019,yieldOS instaló gradio con advertencias (ver log),auto,
pip:wandb,pypi-top,pip,wandb,passthrough-or-allow,0,4189,,auto,
pip:factory-boy,pypi-top,pip,factory-boy,passthrough-or-allow,0,476,,auto,
pip:marshmallow-dataclass,pypi-top,pip,marshmallow-dataclass,passthrough-or-allow,0,541,,auto,
pip:model-bakery,pypi-top,pip,model-bakery,passthrough-or-allow,0,704,,auto,
pip:responses,pypi-top,pip,responses,passthrough-or-allow,0,534,,auto,
pip:pytest-httpx,pypi-top,pip,pytest-httpx,category-d-blocked,2,359,"yieldOS bloqueó pytest-httpx: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:faker,pypi-top,pip,faker,passthrough-or-allow,0,1056,,auto,
pip:httpretty,pypi-top,pip,httpretty,verification-failed,2,296,yieldOS bloqueó httpretty: instalación de tipo vendored-code no permitida sin allowlist explícita,auto,
pip:freezegun,pypi-top,pip,freezegun,passthrough-or-allow,0,939,,auto,
pip:mixer,pypi-top,pip,mixer,passthrough-or-allow,0,1071,,auto,
pip:requests-mock,pypi-top,pip,requests-mock,passthrough-or-allow,0,543,,auto,
pip:vcrpy,pypi-top,pip,vcrpy,passthrough-or-allow,0,835,,auto,
pip:polars,pypi-top,pip,polars,passthrough-or-allow,0,9580,,auto,
pip:pytest-benchmark,pypi-top,pip,pytest-benchmark,category-d-blocked,2,364,"yieldOS bloqueó pytest-benchmark: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyarrow,pypi-top,pip,pyarrow,passthrough-or-allow,0,9004,yieldOS instaló pyarrow con advertencias (ver log),auto,
pip:pytest-rerunfailures,pypi-top,pip,pytest-rerunfailures,category-d-blocked,2,352,"yieldOS bloqueó pytest-rerunfailures: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-xdist,pypi-top,pip,pytest-xdist,category-d-blocked,2,361,"yieldOS bloqueó pytest-xdist: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:stripe-mock,pypi-top,pip,stripe-mock,verification-failed,2,712,yieldOS detectó señales sospechosas en stripe-mock y bloqueó la instalación,auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,category-d-blocked,2,349,"yieldOS bloqueó pytest-cov: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:codecov,pypi-top,pip,codecov,passthrough-or-allow,0,507,yieldOS instaló codecov con advertencias (ver log),auto,
pip:coveralls,pypi-top,pip,coveralls,passthrough-or-allow,0,744,,auto,
pip:pyre-check,pypi-top,pip,pyre-check,passthrough-or-allow,0,534,,auto,
pip:ruff,pypi-top,pip,ruff,category-d-blocked,2,391,"yieldOS bloqueó ruff: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pylint,pypi-top,pip,pylint,category-d-blocked,2,333,"yieldOS bloqueó pylint: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aiohttp,pypi-top,pip,aiohttp,unknown-block,,30004,,auto,
pip:flake8,pypi-top,pip,flake8,category-d-blocked,2,503,"yieldOS bloqueó flake8: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pycodestyle,pypi-top,pip,pycodestyle,passthrough-or-allow,0,513,,auto,
pip:pyflakes,pypi-top,pip,pyflakes,category-d-blocked,2,407,"yieldOS bloqueó pyflakes: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:localstack,pypi-top,pip,localstack,passthrough-or-allow,0,2128,yieldOS instaló localstack con advertencias (ver log),auto,
pip:pyright,pypi-top,pip,pyright,passthrough-or-allow,0,1719,,auto,
pip:pep8-naming,pypi-top,pip,pep8-naming,passthrough-or-allow,0,781,,auto,
pip:yapf,pypi-top,pip,yapf,passthrough-or-allow,0,729,,auto,
pip:autopep8,pypi-top,pip,autopep8,passthrough-or-allow,0,542,,auto,
pip:blue,pypi-top,pip,blue,passthrough-or-allow,0,563,,auto,
pip:isort,pypi-top,pip,isort,passthrough-or-allow,0,733,,auto,
pip:darker,pypi-top,pip,darker,passthrough-or-allow,0,592,,auto,
pip:bandit,pypi-top,pip,bandit,passthrough-or-allow,0,535,,auto,
pip:safety,pypi-top,pip,safety,passthrough-or-allow,0,560,yieldOS instaló safety con advertencias (ver log),auto,
pip:vulture,pypi-top,pip,vulture,passthrough-or-allow,0,542,,auto,
pip:pre-commit,pypi-top,pip,pre-commit,passthrough-or-allow,0,857,,auto,
pip:pre-commit-hooks,pypi-top,pip,pre-commit-hooks,passthrough-or-allow,0,998,,auto,
pip:twine,pypi-top,pip,twine,passthrough-or-allow,0,740,,auto,
pip:build,pypi-top,pip,build,passthrough-or-allow,0,521,,auto,
pip:wheel,pypi-top,pip,wheel,passthrough-or-allow,0,533,yieldOS instaló wheel con advertencias (ver log),auto,
pip:commitizen,pypi-top,pip,commitizen,passthrough-or-allow,0,1848,,auto,
pip:hypothesis,pypi-top,pip,hypothesis,passthrough-or-allow,0,22505,,auto,
pip:hatchling,pypi-top,pip,hatchling,passthrough-or-allow,0,548,,auto,
pip:setuptools-scm,pypi-top,pip,setuptools-scm,passthrough-or-allow,0,981,,auto,
pip:moto,pypi-top,pip,moto,passthrough-or-allow,0,5907,,auto,
pip:poetry-core,pypi-top,pip,poetry-core,passthrough-or-allow,0,725,,auto,
pip:setuptools,pypi-top,pip,setuptools,passthrough-or-allow,0,1892,yieldOS instaló setuptools con advertencias (ver log),auto,
pip:pip-tools,pypi-top,pip,pip-tools,passthrough-or-allow,0,1037,,auto,
pip:pipdeptree,pypi-top,pip,pipdeptree,passthrough-or-allow,0,785,,auto,
pip:pip-audit,pypi-top,pip,pip-audit,passthrough-or-allow,0,1064,,auto,
pip:virtualenv,pypi-top,pip,virtualenv,passthrough-or-allow,0,536,yieldOS instaló virtualenv con advertencias (ver log),auto,
pip:pytype,pypi-top,pip,pytype,passthrough-or-allow,0,5520,,auto,
pip:pyenv,pypi-top,pip,pyenv,passthrough-or-allow,0,807,,auto,
pip:pymongo,pypi-top,pip,pymongo,category-d-blocked,2,444,"yieldOS bloqueó pymongo: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:black,pypi-top,pip,black,passthrough-or-allow,0,5021,yieldOS instaló black con advertencias (ver log),auto,
pip:uvloop,pypi-top,pip,uvloop,passthrough-or-allow,0,696,,auto,
pip:trio-asyncio,pypi-top,pip,trio-asyncio,passthrough-or-allow,0,606,,auto,
pip:pyodm,pypi-top,pip,pyodm,passthrough-or-allow,0,565,,auto,
pip:motor,pypi-top,pip,motor,passthrough-or-allow,0,958,,auto,
pip:graphene-django,pypi-top,pip,graphene-django,category-d-blocked,2,455,"yieldOS bloqueó graphene-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:ray,pypi-top,pip,ray,passthrough-or-allow,0,11827,yieldOS instaló ray con advertencias (ver log),auto,
pip:beanie,pypi-top,pip,beanie,passthrough-or-allow,0,922,,auto,
pip:graphene,pypi-top,pip,graphene,passthrough-or-allow,0,800,,auto,
pip:websocket-client,pypi-top,pip,websocket-client,passthrough-or-allow,0,851,,auto,
pip:ariadne,pypi-top,pip,ariadne,passthrough-or-allow,0,1015,,auto,
pip:kafka-python,pypi-top,pip,kafka-python,passthrough-or-allow,0,936,,auto,
pip:pipenv,pypi-top,pip,pipenv,passthrough-or-allow,0,2534,yieldOS instaló pipenv con advertencias (ver log),auto,
pip:pika,pypi-top,pip,pika,passthrough-or-allow,0,523,,auto,
pip:aio-pika,pypi-top,pip,aio-pika,passthrough-or-allow,0,536,,auto,
pip:aiokafka,pypi-top,pip,aiokafka,passthrough-or-allow,0,859,,auto,
pip:elasticsearch-dsl,pypi-top,pip,elasticsearch-dsl,passthrough-or-allow,0,521,,auto,
pip:umongo,pypi-top,pip,umongo,passthrough-or-allow,0,732,,auto,
pip:mongoengine,pypi-top,pip,mongoengine,passthrough-or-allow,0,825,,auto,
pip:redis-py,pypi-top,pip,redis-py,category-d-blocked,2,318,"yieldOS bloqueó redis-py: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aiokafka,pypi-top,pip,aiokafka,passthrough-or-allow,0,2385,,auto,
pip:rom,pypi-top,pip,rom,passthrough-or-allow,0,528,,auto,
pip:boto3,pypi-top,pip,boto3,passthrough-or-allow,0,22480,,auto,
pip:ipdb,pypi-top,pip,ipdb,passthrough-or-allow,0,516,,auto,
pip:luaparser,pypi-top,pip,luaparser,passthrough-or-allow,0,969,,auto,
pip:modal,pypi-top,pip,modal,passthrough-or-allow,0,14917,,auto,
pip:pygments,pypi-top,pip,pygments,passthrough-or-allow,0,1352,yieldOS instaló pygments con advertencias (ver log),auto,
pip:rich,pypi-top,pip,rich,passthrough-or-allow,0,1236,,auto,
pip:icecream,pypi-top,pip,icecream,passthrough-or-allow,0,594,,auto,
pip:pdb++,pypi-top,pip,pdb++,verification-failed,2,873,yieldOS detectó señales sospechosas en pdb++ y bloqueó la instalación,auto,
pip:snoop,pypi-top,pip,snoop,passthrough-or-allow,0,879,,auto,
pip:lupa,pypi-top,pip,lupa,passthrough-or-allow,0,2190,yieldOS instaló lupa con advertencias (ver log),auto,
pip:pydantic-core,pypi-top,pip,pydantic-core,unknown-block,,30003,,auto,
pip:inotify,pypi-top,pip,inotify,passthrough-or-allow,0,815,,auto,
pip:py-cpuinfo,pypi-top,pip,py-cpuinfo,passthrough-or-allow,0,579,,auto,
pip:watchfiles,pypi-top,pip,watchfiles,passthrough-or-allow,0,1086,,auto,
pip:deprecated,pypi-top,pip,deprecated,passthrough-or-allow,0,732,,auto,
pip:six,pypi-top,pip,six,passthrough-or-allow,0,496,,auto,
pip:future,pypi-top,pip,future,passthrough-or-allow,0,531,yieldOS instaló future con advertencias (ver log),auto,
pip:asyncpg,pypi-top,pip,asyncpg,passthrough-or-allow,0,6065,yieldOS instaló asyncpg con advertencias (ver log),auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,431,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:semgrep,pypi-top,pip,semgrep,passthrough-or-allow,0,9728,,auto,
pip:rapidjson,pypi-top,pip,rapidjson,verification-failed,2,695,yieldOS detectó señales sospechosas en rapidjson y bloqueó la instalación,auto,
pip:cerberus,pypi-top,pip,cerberus,passthrough-or-allow,0,813,,auto,
pip:schema,pypi-top,pip,schema,passthrough-or-allow,0,716,,auto,
pip:PyJWT,pypi-top,pip,PyJWT,category-d-blocked,2,531,"yieldOS bloqueó PyJWT: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:Authlib,pypi-top,pip,Authlib,category-d-blocked,2,465,"yieldOS bloqueó Authlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:qrcode,pypi-top,pip,qrcode,passthrough-or-allow,0,657,,auto,
pip:pillow-simd,pypi-top,pip,pillow-simd,category-d-blocked,2,349,"yieldOS bloqueó pillow-simd: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pyqrcode,pypi-top,pip,pyqrcode,passthrough-or-allow,0,421,,auto,
